image_id,correct,generate
/home/forte/users/nishida/outputs/21608-1.png,A brown bear walking next to two small bears.,a brown bear and two cubs standing in a grassy area. [SEP]
/home/forte/users/nishida/outputs/21608-2.png,A brown bear walking next to two small bears.,a brown bear and two cubs standing in a grassy area. [SEP]
/home/forte/users/nishida/outputs/21608-3.png,A brown bear walking next to two small bears.,a brown bear is around while in the woods. [SEP]
/home/forte/users/nishida/outputs/21609-1.png,an image of a sub sandwich with meat and veggies on it,a sandwich with lots of meat and vegetables. [SEP]
/home/forte/users/nishida/outputs/21609-2.png,an image of a sub sandwich with meat and veggies on it,a very tasty looking sandwich with some rolls. [SEP]
/home/forte/users/nishida/outputs/21609-3.png,an image of a sub sandwich with meat and veggies on it,a sandwich with lots of meat and vegetables. [SEP]
/home/forte/users/nishida/outputs/21610-1.png,A man on a tennis court stretching to return a hit,man bent over on a tennis court waiting for the ball. [SEP]
/home/forte/users/nishida/outputs/21610-2.png,A man on a tennis court stretching to return a hit,a tennis player about to swing at the ball. [SEP]
/home/forte/users/nishida/outputs/21610-3.png,A man on a tennis court stretching to return a hit,a man playing tennis preparing to swing the racket. [SEP]
/home/forte/users/nishida/outputs/21611-1.png,A man standing in a restroom wearing glasses.,a man standing in front of urinals with a suit case on one side. [SEP]
/home/forte/users/nishida/outputs/21611-2.png,A man standing in a restroom wearing glasses.,a man wearing glasses with his fist supporting his head. [SEP]
/home/forte/users/nishida/outputs/21611-3.png,A man standing in a restroom wearing glasses.,a man in glasses using his cell phone [SEP]
/home/forte/users/nishida/outputs/21612-1.png,a woman standing on a surf board on the beach,a representation of a woman holding a surfboard on a sandy beach. [SEP]
/home/forte/users/nishida/outputs/21612-2.png,a woman standing on a surf board on the beach,a female standing on the beach holding a surfboard. [SEP]
/home/forte/users/nishida/outputs/21612-3.png,a woman standing on a surf board on the beach,a representation of a woman holding a surfboard on a sandy beach. [SEP]
/home/forte/users/nishida/outputs/21613-1.png,A bed sitting on a hard wood floor.,a bed and a couch in a small room. [SEP]
/home/forte/users/nishida/outputs/21613-2.png,A bed sitting on a hard wood floor.,a small bed sits in the room with a chair and heater. [SEP]
/home/forte/users/nishida/outputs/21613-3.png,A bed sitting on a hard wood floor.,a bed with a couple of pillows on top of it. [SEP]
/home/forte/users/nishida/outputs/21614-1.png,A child with curly hair holds out his baseball glove.,a young baseball player preparing to swing at home plate. [SEP]
/home/forte/users/nishida/outputs/21614-2.png,A child with curly hair holds out his baseball glove.,a little league player is in the batter at home base. [SEP]
/home/forte/users/nishida/outputs/21614-3.png,A child with curly hair holds out his baseball glove.,a girl in a white and blue baseball uniform holding a bat. [SEP]
/home/forte/users/nishida/outputs/21615-1.png,A black table in a kitchen with black chairs.,a man standing next to a woman in chairs. [SEP]
/home/forte/users/nishida/outputs/21615-2.png,A black table in a kitchen with black chairs.,a dining room table with several items on the table. [SEP]
/home/forte/users/nishida/outputs/21615-3.png,A black table in a kitchen with black chairs.,a full view of a kitchen with white cupboards and many windows. [SEP]
/home/forte/users/nishida/outputs/21616-1.png,"Two girls are brushing their teeth in a bathroom,","a woman brushing her teeth, while another woman takes a picture. [SEP]"
/home/forte/users/nishida/outputs/21616-2.png,"Two girls are brushing their teeth in a bathroom,",a female is showing another female the proper way to brush her teeth. [SEP]
/home/forte/users/nishida/outputs/21616-3.png,"Two girls are brushing their teeth in a bathroom,",a female is brushing her teeth with a fork. [SEP]
/home/forte/users/nishida/outputs/21617-1.png,A red suitcase abandoned in a secluded area.,red fire hydrant with light brown grass and trees in the background. [SEP]
/home/forte/users/nishida/outputs/21617-2.png,A red suitcase abandoned in a secluded area.,a empty suitcase sitting on a ground with red dress. [SEP]
/home/forte/users/nishida/outputs/21617-3.png,A red suitcase abandoned in a secluded area.,a red piece of luggage next to grass and trees. [SEP]
/home/forte/users/nishida/outputs/21618-1.png,A woman with a suitcase and an umbrella on a sidewalk.,a woman with a umbrella is walking with an open suitcase. [SEP]
/home/forte/users/nishida/outputs/21618-2.png,A woman with a suitcase and an umbrella on a sidewalk.,a woman with a suitcase is walking down the street [SEP]
/home/forte/users/nishida/outputs/21618-3.png,A woman with a suitcase and an umbrella on a sidewalk.,a woman with a suitcase is walking down the street [SEP]
/home/forte/users/nishida/outputs/21619-1.png,a close up of a person riding a skate board,a person standing on a skateboard on the ground. [SEP]
/home/forte/users/nishida/outputs/21619-2.png,a close up of a person riding a skate board,a close up of someone on a skateboard using the edge of a rail. [SEP]
/home/forte/users/nishida/outputs/21619-3.png,a close up of a person riding a skate board,a person wearing athletic shoes is laying on a bed. [SEP]
/home/forte/users/nishida/outputs/21620-1.png,A man standing next to a red motorcycle in a parking space.,a red and black motorcycle with a rider in a black jacket [SEP]
/home/forte/users/nishida/outputs/21620-2.png,A man standing next to a red motorcycle in a parking space.,a red honda motorcycle is parked with a man standing by it. [SEP]
/home/forte/users/nishida/outputs/21620-3.png,A man standing next to a red motorcycle in a parking space.,a man standing next to a red motorcycle next to a bush [SEP]
/home/forte/users/nishida/outputs/21621-1.png,Professional motorcyclists racing along a curve on a race track.,two motorcyclists take a turn along a countryside racetrack. [SEP]
/home/forte/users/nishida/outputs/21621-2.png,Professional motorcyclists racing along a curve on a race track.,two motorcyclists take a turn along a countryside racetrack. [SEP]
/home/forte/users/nishida/outputs/21621-3.png,Professional motorcyclists racing along a curve on a race track.,two motorcyclists take a turn along a countryside racetrack. [SEP]
/home/forte/users/nishida/outputs/21622-1.png,A person in the snow on some skis.,a man is cross country skiing in the woods. [SEP]
/home/forte/users/nishida/outputs/21622-2.png,A person in the snow on some skis.,a person riding skis on a snowy slope [SEP]
/home/forte/users/nishida/outputs/21622-3.png,A person in the snow on some skis.,a person in a green jacket and blue pants riding a snowboard [SEP]
/home/forte/users/nishida/outputs/21623-1.png,A pastoral scene with horses and a mountain.,brown horses grazing in a field with mountains in the background. [SEP]
/home/forte/users/nishida/outputs/21623-2.png,A pastoral scene with horses and a mountain.,a man tending to some of his cattle in a field [SEP]
/home/forte/users/nishida/outputs/21623-3.png,A pastoral scene with horses and a mountain.,the view appears overcast and shows lots of people on the steep hill. [SEP]
/home/forte/users/nishida/outputs/21624-1.png,A big display of holiday items some using musical instruments.,a close up of a table with many different decorations [SEP]
/home/forte/users/nishida/outputs/21624-2.png,A big display of holiday items some using musical instruments.,a table with wrapped presents and a clear pitcher with flowers. [SEP]
/home/forte/users/nishida/outputs/21624-3.png,A big display of holiday items some using musical instruments.,a table with decorations and a laptop with a variety of decorations. [SEP]
/home/forte/users/nishida/outputs/21625-1.png,Man and woman laying in a bed reading separate books. ,a man and woman are on a bed all using their laptops. [SEP]
/home/forte/users/nishida/outputs/21625-2.png,Man and woman laying in a bed reading separate books. ,a man and woman are on a bed looking at something with a phone. [SEP]
/home/forte/users/nishida/outputs/21625-3.png,Man and woman laying in a bed reading separate books. ,a man lounging on a single bed with his laptop and book on it. [SEP]
/home/forte/users/nishida/outputs/21626-1.png,A man skateboarding at the skate park during the day.,a man riding a skateboard on a ramp. [SEP]
/home/forte/users/nishida/outputs/21626-2.png,A man skateboarding at the skate park during the day.,a man riding a skateboard on top of a cement floor. [SEP]
/home/forte/users/nishida/outputs/21626-3.png,A man skateboarding at the skate park during the day.,a man riding a skateboard on a ramp. [SEP]
/home/forte/users/nishida/outputs/21627-1.png,dog jumping up to play with a man in a living room,"a dog stands on the back of a sofa, sniffing at it, while another dog rests on the sofa itself. [SEP]"
/home/forte/users/nishida/outputs/21627-2.png,dog jumping up to play with a man in a living room,a man sitting on a couch next to a dog and a baby girl. [SEP]
/home/forte/users/nishida/outputs/21627-3.png,dog jumping up to play with a man in a living room,a man playing a game with a dog. [SEP]
/home/forte/users/nishida/outputs/21628-1.png,Freeway signs on a sunny day with very little traffic ahead.,a road that lines the shoreline with people [SEP]
/home/forte/users/nishida/outputs/21628-2.png,Freeway signs on a sunny day with very little traffic ahead.,a semi driving across a bridge above the street [SEP]
/home/forte/users/nishida/outputs/21628-3.png,Freeway signs on a sunny day with very little traffic ahead.,a road sign pointing to the left with a street name on it. [SEP]
/home/forte/users/nishida/outputs/21629-1.png,A man with a boat paddle standing on a boat.,a man standing on a boat in the water. [SEP]
/home/forte/users/nishida/outputs/21629-2.png,A man with a boat paddle standing on a boat.,a man stands above another man sitting in a boat on the water. [SEP]
/home/forte/users/nishida/outputs/21629-3.png,A man with a boat paddle standing on a boat.,a man standing on top of a boat in a body of water. [SEP]
/home/forte/users/nishida/outputs/21630-1.png,a animal hiding in a bunch of flowers,a kitten is near a bunch of flowers [SEP]
/home/forte/users/nishida/outputs/21630-2.png,a animal hiding in a bunch of flowers,a kitten is sleeping next to some pink roses [SEP]
/home/forte/users/nishida/outputs/21630-3.png,a animal hiding in a bunch of flowers,a white dog is wearing a flowered head with a small candle in it. [SEP]
/home/forte/users/nishida/outputs/21631-1.png,A brown dog is sitting on the dirt path.,a small brown dog on a beach and a man is in the background. [SEP]
/home/forte/users/nishida/outputs/21631-2.png,A brown dog is sitting on the dirt path.,a small brown dog on a dirt road next to trees. [SEP]
/home/forte/users/nishida/outputs/21631-3.png,A brown dog is sitting on the dirt path.,a small brown dog on a dirt road. [SEP]
/home/forte/users/nishida/outputs/21632-1.png,A man in white shirt doing a trick on a skateboard.,a man riding a skateboard while airborne. [SEP]
/home/forte/users/nishida/outputs/21632-2.png,A man in white shirt doing a trick on a skateboard.,man dressed in black skateboarding down a ramp. [SEP]
/home/forte/users/nishida/outputs/21632-3.png,A man in white shirt doing a trick on a skateboard.,a male skateboarder in a white shirt doing a trick [SEP]
/home/forte/users/nishida/outputs/21633-1.png,A man is playing a game of frisbee in a snowy forest.,a man on some snow with a blue snowboard [SEP]
/home/forte/users/nishida/outputs/21633-2.png,A man is playing a game of frisbee in a snowy forest.,a man in orange vest riding a snowboard. [SEP]
/home/forte/users/nishida/outputs/21633-3.png,A man is playing a game of frisbee in a snowy forest.,a man in a red kayak stands on a snowy slope. [SEP]
/home/forte/users/nishida/outputs/21634-1.png,A dog looking out through a glass door.,a dog looks in from an open window with his paws on the windowsill. [SEP]
/home/forte/users/nishida/outputs/21634-2.png,A dog looking out through a glass door.,a person with an umbrella on a windowsill. [SEP]
/home/forte/users/nishida/outputs/21634-3.png,A dog looking out through a glass door.,a dog looks in from an open window with his paws on the windowsill. [SEP]
/home/forte/users/nishida/outputs/21635-1.png,the feet of lacrosse players on field during a game,a young man in athletic clothing swings a tennis racket. [SEP]
/home/forte/users/nishida/outputs/21635-2.png,the feet of lacrosse players on field during a game,a pair of a pair of a pair of a pair of a pair of a pair of a pair of a pair of a pair of a pair of a pair of a pair of a pair of a on a background. [SEP]
/home/forte/users/nishida/outputs/21635-3.png,the feet of lacrosse players on field during a game,a female tennis player is getting ready to hit a ball. [SEP]
/home/forte/users/nishida/outputs/21636-1.png,a cow standing by a fence looking through it for whatever reason,a cow that is next to a wooden stall. [SEP]
/home/forte/users/nishida/outputs/21636-2.png,a cow standing by a fence looking through it for whatever reason,a cow that is looking into the distance. [SEP]
/home/forte/users/nishida/outputs/21636-3.png,a cow standing by a fence looking through it for whatever reason,a cow is next to a wooden stall with a dirty back ground. [SEP]
/home/forte/users/nishida/outputs/21637-1.png,A pair of black vintage looking street signs.,street signs on an empty city street intersection. [SEP]
/home/forte/users/nishida/outputs/21637-2.png,A pair of black vintage looking street signs.,a street sign on a stone building with a metal arm rest in front of it. [SEP]
/home/forte/users/nishida/outputs/21637-3.png,A pair of black vintage looking street signs.,black and white signs with a variety of business this is a nice one. [SEP]
/home/forte/users/nishida/outputs/21638-1.png,Kitchen with silver appliances and brown cabinets. ,a kitchen with a table and appliances with pots and pans. [SEP]
/home/forte/users/nishida/outputs/21638-2.png,Kitchen with silver appliances and brown cabinets. ,a full of kitchen with white cabinets and brown counter tops. [SEP]
/home/forte/users/nishida/outputs/21638-3.png,Kitchen with silver appliances and brown cabinets. ,a kitchen with a center island and a metallic refrigerator. [SEP]
/home/forte/users/nishida/outputs/21639-1.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a black tee shirt wearing a cat design on his shirt. [SEP]
/home/forte/users/nishida/outputs/21639-2.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a face drawn on a wall with a pair of scissors and two sharpie markers. [SEP]
/home/forte/users/nishida/outputs/21639-3.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a baseball uniform stands with a bat in his hand. [SEP]
/home/forte/users/nishida/outputs/21640-1.png,The dog in the leather vest is posing on the motorcycle. ,a man with a helmet on sitting on a motorcycle. [SEP]
/home/forte/users/nishida/outputs/21640-2.png,The dog in the leather vest is posing on the motorcycle. ,a man wearing a leather outfit lying next to a motorcycle [SEP]
/home/forte/users/nishida/outputs/21640-3.png,The dog in the leather vest is posing on the motorcycle. ,a man looks down at two motorcycles parked. [SEP]
/home/forte/users/nishida/outputs/21641-1.png,The basin is located below the high mirror.,a road that lines the shoreline with people [SEP]
/home/forte/users/nishida/outputs/21641-2.png,The basin is located below the high mirror.,a boatie with a table and a couch and a tv [SEP]
/home/forte/users/nishida/outputs/21641-3.png,The basin is located below the high mirror.,a big cone with some ice hanging on the top of it [SEP]
/home/forte/users/nishida/outputs/21642-1.png,A women who is standing holding some snow skis.,a girl posing on her skis in the snow. [SEP]
/home/forte/users/nishida/outputs/21642-2.png,A women who is standing holding some snow skis.,a woman in snow gear is posing for a picture with her skis. [SEP]
/home/forte/users/nishida/outputs/21642-3.png,A women who is standing holding some snow skis.,a person standing on skis on a snow covered slope. [SEP]
/home/forte/users/nishida/outputs/21643-1.png,A half eaten slice of cake with a fork on a plate.,a white cake sitting on a red plate. [SEP]
/home/forte/users/nishida/outputs/21643-2.png,A half eaten slice of cake with a fork on a plate.,a piece of cake sitting on a plate with a fork and nothing else [SEP]
/home/forte/users/nishida/outputs/21643-3.png,A half eaten slice of cake with a fork on a plate.,a plate filled with cake and a fork and knife. [SEP]
/home/forte/users/nishida/outputs/21644-1.png,Girl blows out birthday cake candles with her friends,a little girl next to a girl with a birthday cake. [SEP]
/home/forte/users/nishida/outputs/21644-2.png,Girl blows out birthday cake candles with her friends,a little girl leaning on a table next to a birthday cake. [SEP]
/home/forte/users/nishida/outputs/21644-3.png,Girl blows out birthday cake candles with her friends,a birthday party with several people eating birthday candles. [SEP]
/home/forte/users/nishida/outputs/21645-1.png,A man with long hair is holding something in each hand.,a person with a beard and glasses holding a spoon. [SEP]
/home/forte/users/nishida/outputs/21645-2.png,A man with long hair is holding something in each hand.,a bearded man with a white shirt and with a beard. [SEP]
/home/forte/users/nishida/outputs/21645-3.png,A man with long hair is holding something in each hand.,a bearded woman skateboarding and holding an plastic bottle. [SEP]
/home/forte/users/nishida/outputs/21646-1.png,A stuffed bear on a clear glass table.,a stuffed bear and a stuffed bunny sitting beside of one another. [SEP]
/home/forte/users/nishida/outputs/21646-2.png,A stuffed bear on a clear glass table.,a close up of a teddy bear wearing a shirt a hat and glasses [SEP]
/home/forte/users/nishida/outputs/21646-3.png,A stuffed bear on a clear glass table.,a stuffed bear sitting next to a window. [SEP]
/home/forte/users/nishida/outputs/21647-1.png,a black man skating on the road very high,a man riding a skateboard down the side of a ramp. [SEP]
/home/forte/users/nishida/outputs/21647-2.png,a black man skating on the road very high,a person in a black shirt riding a skateboard [SEP]
/home/forte/users/nishida/outputs/21647-3.png,a black man skating on the road very high,a black and white image of a person riding a skate board [SEP]
/home/forte/users/nishida/outputs/21648-1.png,High view of freight train passing through verdant countryside.,a train traveling down tracks next to a power grid. [SEP]
/home/forte/users/nishida/outputs/21648-2.png,High view of freight train passing through verdant countryside.,a red and green train is going down some tracks. [SEP]
/home/forte/users/nishida/outputs/21648-3.png,High view of freight train passing through verdant countryside.,a train traveling down tracks next to a truck. [SEP]
/home/forte/users/nishida/outputs/21649-1.png,A very big display of many kinds of pastries.,a variety of baking items sitting on display. [SEP]
/home/forte/users/nishida/outputs/21649-2.png,A very big display of many kinds of pastries.,a variety of baking items sitting on a counter. [SEP]
/home/forte/users/nishida/outputs/21649-3.png,A very big display of many kinds of pastries.,a variety of pastries lined up on a table. [SEP]
/home/forte/users/nishida/outputs/21650-1.png,A young boy enjoying playing outside in his front yard.,a couple of kids playing a game on a lush green field. [SEP]
/home/forte/users/nishida/outputs/21650-2.png,A young boy enjoying playing outside in his front yard.,a young boy playing with a toy in a garden. [SEP]
/home/forte/users/nishida/outputs/21650-3.png,A young boy enjoying playing outside in his front yard.,a young male playing with a disc in a grassy area. [SEP]
/home/forte/users/nishida/outputs/21651-1.png,A man sleeping on top of a green bench next to a forest.,a man sleeping on a bench in a forest. [SEP]
/home/forte/users/nishida/outputs/21651-2.png,A man sleeping on top of a green bench next to a forest.,a green bench sitting in a forest with many trees [SEP]
/home/forte/users/nishida/outputs/21651-3.png,A man sleeping on top of a green bench next to a forest.,a man laying in a hamster next to a forest with tall trees. [SEP]
/home/forte/users/nishida/outputs/21652-1.png,Two baby lambs standing around in a grassy area. ,a close up of two lambs grazing on some grass. [SEP]
/home/forte/users/nishida/outputs/21652-2.png,Two baby lambs standing around in a grassy area. ,two baby lambs standing next to each other in white. [SEP]
/home/forte/users/nishida/outputs/21652-3.png,Two baby lambs standing around in a grassy area. ,two baby white sheep standing next to each other. [SEP]
/home/forte/users/nishida/outputs/21653-1.png,A woman holding onto a statue of a brown bear.,a man dressed in brown bear suit with blue hair. [SEP]
/home/forte/users/nishida/outputs/21653-2.png,A woman holding onto a statue of a brown bear.,a woman poses for a picture with a ceramic bear statue wearing a hat. [SEP]
/home/forte/users/nishida/outputs/21653-3.png,A woman holding onto a statue of a brown bear.,close up of a big grizzly bear enjoying the warmth from the sunshine [SEP]
/home/forte/users/nishida/outputs/21654-1.png,A rug designed to look like a computer keyboard.,a rug is draped over a step to create an illusional effect. [SEP]
/home/forte/users/nishida/outputs/21654-2.png,A rug designed to look like a computer keyboard.,a bathroom rug with various pieces of luggage and tolit [SEP]
/home/forte/users/nishida/outputs/21654-3.png,A rug designed to look like a computer keyboard.,a living room with a round rug with some different items in the center of the room [SEP]
/home/forte/users/nishida/outputs/21655-1.png,A woman sits on a park bench on a sunny day.,a person sitting on a bench with a lot of people watching. [SEP]
/home/forte/users/nishida/outputs/21655-2.png,A woman sits on a park bench on a sunny day.,a close up of a red and white bench with a clear plate. [SEP]
/home/forte/users/nishida/outputs/21655-3.png,A woman sits on a park bench on a sunny day.,a woman sitting on a bench checking her phone. [SEP]
/home/forte/users/nishida/outputs/21656-1.png,A laptop sits open on top of a desk.,an apple laptop and a samsung laptop are sitting on the table. [SEP]
/home/forte/users/nishida/outputs/21656-2.png,A laptop sits open on top of a desk.,a laptop with a phone sits on a desk. [SEP]
/home/forte/users/nishida/outputs/21656-3.png,A laptop sits open on top of a desk.,a laptop with a phone sits on a desk. [SEP]
/home/forte/users/nishida/outputs/21657-1.png,"Three dogs on a dirt path, two laying down and one standing",three dogs hanging out in a grassy area with trees. [SEP]
/home/forte/users/nishida/outputs/21657-2.png,"Three dogs on a dirt path, two laying down and one standing",a dog and a cat look at each other on a dirt path. [SEP]
/home/forte/users/nishida/outputs/21657-3.png,"Three dogs on a dirt path, two laying down and one standing",a group of four dogs laying on a bed spread. [SEP]
/home/forte/users/nishida/outputs/21658-1.png,A man riding a white surfboard on top of a wave.,a female surfer is riding the waves in the ocean. [SEP]
/home/forte/users/nishida/outputs/21658-2.png,A man riding a white surfboard on top of a wave.,a man riding a wave on top of a surfboard. [SEP]
/home/forte/users/nishida/outputs/21658-3.png,A man riding a white surfboard on top of a wave.,a man riding a wave on a surfboard. [SEP]
/home/forte/users/nishida/outputs/21659-1.png,A girl with a broken arm standing in a bathroom,a woman posing in front of a bathroom window. [SEP]
/home/forte/users/nishida/outputs/21659-2.png,A girl with a broken arm standing in a bathroom,a woman leans against a bathroom door as a man holds a seat with an overhang. [SEP]
/home/forte/users/nishida/outputs/21659-3.png,A girl with a broken arm standing in a bathroom,a little girl leans against a wall with her hands placed on her luggage. [SEP]
/home/forte/users/nishida/outputs/21660-1.png,A man performing a trick on his skateboard .,a kid on his skateboard does a trick. [SEP]
/home/forte/users/nishida/outputs/21660-2.png,A man performing a trick on his skateboard .,a man riding a skateboard being pulled by a person. [SEP]
/home/forte/users/nishida/outputs/21660-3.png,A man performing a trick on his skateboard .,a man riding a skateboard with oversized wheels in the city [SEP]
/home/forte/users/nishida/outputs/21661-1.png,A black cat is sitting on a purse on a bed.,a black cat laying in a chair and a cat [SEP]
/home/forte/users/nishida/outputs/21661-2.png,A black cat is sitting on a purse on a bed.,a cat is sleeping inside a clear bag. [SEP]
/home/forte/users/nishida/outputs/21661-3.png,A black cat is sitting on a purse on a bed.,a black cat sitting on a couch in a room. [SEP]
/home/forte/users/nishida/outputs/21662-1.png,A group of boats in harbor next to a pier.,a bunch of boats are parked at a dock [SEP]
/home/forte/users/nishida/outputs/21662-2.png,A group of boats in harbor next to a pier.,many small boats in the water by some docks. [SEP]
/home/forte/users/nishida/outputs/21662-3.png,A group of boats in harbor next to a pier.,a couple of boats parked in the dock. [SEP]
/home/forte/users/nishida/outputs/21663-1.png,A kitchen with a refrigerator and a stove in it.,"a kitchen with a microwave, refrigerator, sink and microwave in it. [SEP]"
/home/forte/users/nishida/outputs/21663-2.png,A kitchen with a refrigerator and a stove in it.,"a kitchen with a refrigerator, sink and shelving with various items. [SEP]"
/home/forte/users/nishida/outputs/21663-3.png,A kitchen with a refrigerator and a stove in it.,a stainless steel range and oven with hood. [SEP]
/home/forte/users/nishida/outputs/21664-1.png,A bathroom with a long counter near a bathtub.  ,a bathroom with a sink and a air dryer in it [SEP]
/home/forte/users/nishida/outputs/21664-2.png,A bathroom with a long counter near a bathtub.  ,"a bathrooe with a tub, sink and window. [SEP]"
/home/forte/users/nishida/outputs/21664-3.png,A bathroom with a long counter near a bathtub.  ,a bathroom with a sink and a toilet [SEP]
/home/forte/users/nishida/outputs/21665-1.png,Filtred photograph of park bench with mountains in the background.,a pair of chairs sit at a picnic table with the mountains behind them. [SEP]
/home/forte/users/nishida/outputs/21665-2.png,Filtred photograph of park bench with mountains in the background.,a bench sitting in a park next to a mountain. [SEP]
/home/forte/users/nishida/outputs/21665-3.png,Filtred photograph of park bench with mountains in the background.,a wooden bench sitting in a grassy area with a fire hydrant. [SEP]
/home/forte/users/nishida/outputs/21666-1.png,A computer desk illumined by a lamp at night.,a tv on a desk with a keyboard and a mouse next to a window. [SEP]
/home/forte/users/nishida/outputs/21666-2.png,A computer desk illumined by a lamp at night.,a desk with a monitor a keyboard and a mouse [SEP]
/home/forte/users/nishida/outputs/21666-3.png,A computer desk illumined by a lamp at night.,a lamp that is on in the corner of a room. [SEP]
/home/forte/users/nishida/outputs/21667-1.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",a stuffed animal in a book with a pen in it. [SEP]
/home/forte/users/nishida/outputs/21667-2.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",there is a cake with many different toppings on the name theodore on it. [SEP]
/home/forte/users/nishida/outputs/21667-3.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",there is a bear that is on the table [SEP]
/home/forte/users/nishida/outputs/21668-1.png,i think these are remote control airplanes in the air,a commercial airplane ascending in to the sky [SEP]
/home/forte/users/nishida/outputs/21668-2.png,i think these are remote control airplanes in the air,a small plane sitting on a small runway [SEP]
/home/forte/users/nishida/outputs/21668-3.png,i think these are remote control airplanes in the air,a red and black plane with a propeller on it [SEP]
/home/forte/users/nishida/outputs/21669-1.png,Someone adding a slice of pizza to their plate.,a plate of cheese pizza on a table with an empty plate. [SEP]
/home/forte/users/nishida/outputs/21669-2.png,Someone adding a slice of pizza to their plate.,a hand holding a half eaten pizza with the fixing bottle on the table. [SEP]
/home/forte/users/nishida/outputs/21669-3.png,Someone adding a slice of pizza to their plate.,a hand holding a slice of pizza on a plate. [SEP]
/home/forte/users/nishida/outputs/21670-1.png,A white cake topped with coconut on a counter.,a cake sitting on top of a table with white tablecloth [SEP]
/home/forte/users/nishida/outputs/21670-2.png,A white cake topped with coconut on a counter.,a half eaten cake sits on the table with a fork. [SEP]
/home/forte/users/nishida/outputs/21670-3.png,A white cake topped with coconut on a counter.,a table with a cake in the middle of some bowls. [SEP]
/home/forte/users/nishida/outputs/21671-1.png,Two sinks and mirrors line the right side of a public restroom.,a row of sinks with a large mirror in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21671-2.png,Two sinks and mirrors line the right side of a public restroom.,a hotel bathroom with focus on the toilet. [SEP]
/home/forte/users/nishida/outputs/21671-3.png,Two sinks and mirrors line the right side of a public restroom.,a sink with a mirror and a toothbrush on the counter [SEP]
/home/forte/users/nishida/outputs/21672-1.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a plate with a sandwich and a glass of water [SEP]
/home/forte/users/nishida/outputs/21672-2.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a half a sandwich covered with lettuce and toppings on a plate. [SEP]
