image_id,correct,generate
/home/forte/users/nishida/outputs-flickr/21619-3.png,A guy playing an accordion with people listening and watching .,a man in a blue shirt playing accordion in front of a crowd of people. [SEP]
/home/forte/users/nishida/outputs-flickr/21620-1.png,A man and woman laze around on the couch .,two people are sitting on a couch. [SEP]
/home/forte/users/nishida/outputs-flickr/21620-2.png,A man and woman laze around on the couch .,"a man and woman are on a couch, and they are both asleep. [SEP]"
/home/forte/users/nishida/outputs-flickr/21620-3.png,A man and woman laze around on the couch .,two men and one woman are asleep on a couch. [SEP]
/home/forte/users/nishida/outputs-flickr/21621-1.png,A group of people are having fun with alcohol on the table .,three people are eating and drinking at an event. [SEP]
/home/forte/users/nishida/outputs-flickr/21621-2.png,A group of people are having fun with alcohol on the table .,"a man in a red tank top on his knees in a bar or restaurant, serving some drinks. [SEP]"
/home/forte/users/nishida/outputs-flickr/21621-3.png,A group of people are having fun with alcohol on the table .,people are at a cozily lit french restaurant. [SEP]
/home/forte/users/nishida/outputs-flickr/21622-1.png,Group of Indian men in a restaurant .,a group of men are standing in a circle. [SEP]
/home/forte/users/nishida/outputs-flickr/21622-2.png,Group of Indian men in a restaurant .,a man in a red shirt posing with two other men in a restaurant kitchen. [SEP]
/home/forte/users/nishida/outputs-flickr/21622-3.png,Group of Indian men in a restaurant .,three men are standing in line with their food and drinks. [SEP]
/home/forte/users/nishida/outputs-flickr/21623-1.png,A woman and a child posing for a picture .,three children are standing on a concrete wall and they are wearing backpacks. [SEP]
/home/forte/users/nishida/outputs-flickr/21623-2.png,A woman and a child posing for a picture .,the woman in black holds her mouth up to a young girl in purple. [SEP]
/home/forte/users/nishida/outputs-flickr/21623-3.png,A woman and a child posing for a picture .,a woman with a large purse and a small child. [SEP]
/home/forte/users/nishida/outputs-flickr/21624-1.png,"2 infants , 1 in hot pink jacket and other in pink and blue flower jacket hugging in the snow .",two toddlers hug each other while wearing winter clothes. [SEP]
/home/forte/users/nishida/outputs-flickr/21624-2.png,"2 infants , 1 in hot pink jacket and other in pink and blue flower jacket hugging in the snow .","two little girls, one in a pink dress and the other in a white, polka - dotted dress, are hugging each other in front of a background of a pink wall. [SEP]"
/home/forte/users/nishida/outputs-flickr/21624-3.png,"2 infants , 1 in hot pink jacket and other in pink and blue flower jacket hugging in the snow .",a woman in a pink coat and a woman in a blue jacket look at a camera while walking through the snow. [SEP]
/home/forte/users/nishida/outputs-flickr/21625-1.png,A man and a woman walking between two buildings .,a couple walking down a busy city street. [SEP]
/home/forte/users/nishida/outputs-flickr/21625-2.png,A man and a woman walking between two buildings .,a man and women walking on the street next to a building. [SEP]
/home/forte/users/nishida/outputs-flickr/21625-3.png,A man and a woman walking between two buildings .,a couple walking down a busy city street. [SEP]
/home/forte/users/nishida/outputs-flickr/21626-1.png,A goalie tried and failed to defend a shot in a hockey game .,a hockey player in a white jersey shoves a player in a red jersey on the ice rink with a partial verizon logo and spectators in the background. [SEP]
/home/forte/users/nishida/outputs-flickr/21626-2.png,A goalie tried and failed to defend a shot in a hockey game .,two white - jerseyed hockey players help their goalie defend as two blue - jerseyed players skate around the goal. [SEP]
/home/forte/users/nishida/outputs-flickr/21626-3.png,A goalie tried and failed to defend a shot in a hockey game .,two hockey players are standing over another hockey player who is trying to hit a puck. [SEP]
/home/forte/users/nishida/outputs-flickr/21627-1.png,A city street has three people walking in different directions .,people are walking on a street outside of a building. [SEP]
/home/forte/users/nishida/outputs-flickr/21627-2.png,A city street has three people walking in different directions .,two men are walking on a street past a group of young women. [SEP]
/home/forte/users/nishida/outputs-flickr/21627-3.png,A city street has three people walking in different directions .,a man laying down black material on the street of a city. [SEP]
/home/forte/users/nishida/outputs-flickr/21628-1.png,the black dog carries an object in the snow .,a black dog stands on top of a large white dog in the snow. [SEP]
/home/forte/users/nishida/outputs-flickr/21628-2.png,the black dog carries an object in the snow .,a black dog outside during the day in the snow. [SEP]
/home/forte/users/nishida/outputs-flickr/21628-3.png,the black dog carries an object in the snow .,a black dog in the snow. [SEP]
/home/forte/users/nishida/outputs-flickr/21629-1.png,Several African women sit in front of a hut .,a group of african people are sitting in a thatched tent. [SEP]
/home/forte/users/nishida/outputs-flickr/21629-2.png,Several African women sit in front of a hut .,a group of african children are sitting in a hut along with what appears to be a makeshift well. [SEP]
/home/forte/users/nishida/outputs-flickr/21629-3.png,Several African women sit in front of a hut .,black children in an open - air hut write on wooden tablets. [SEP]
/home/forte/users/nishida/outputs-flickr/21630-1.png,A cat sits near a person wearing long pants and pink flip-flop shoes .,a woman is taking care of a cat while her pet stands on a sidewalk. [SEP]
/home/forte/users/nishida/outputs-flickr/21630-2.png,A cat sits near a person wearing long pants and pink flip-flop shoes .,a young woman wearing a pink shirt is laying down on a city sidewalk with her head resting on a pair of people and a cat standing on her side. [SEP]
/home/forte/users/nishida/outputs-flickr/21630-3.png,A cat sits near a person wearing long pants and pink flip-flop shoes .,a woman in pink sandals looks up at the camera. [SEP]
/home/forte/users/nishida/outputs-flickr/21631-1.png,A man is skateboarding up a ramp .,a man wearing a white shirt is skateboarding downhill on a road. [SEP]
/home/forte/users/nishida/outputs-flickr/21631-2.png,A man is skateboarding up a ramp .,a skateboarder in doing a trick on a ramp [SEP]
/home/forte/users/nishida/outputs-flickr/21631-3.png,A man is skateboarding up a ramp .,a skateboarder jumps in the air. [SEP]
/home/forte/users/nishida/outputs-flickr/21632-1.png,A man in a red jacket mountain climbing an icy rock mountain .,"a man in a red jacket, with a large mountain of snow covered rock. [SEP]"
/home/forte/users/nishida/outputs-flickr/21632-2.png,A man in a red jacket mountain climbing an icy rock mountain .,a man in a red jacket and hat skis is walking up a mountain. [SEP]
/home/forte/users/nishida/outputs-flickr/21632-3.png,A man in a red jacket mountain climbing an icy rock mountain .,a mountaineer in a red shirt ascending a rocky trail. [SEP]
/home/forte/users/nishida/outputs-flickr/21633-1.png,Man doing a skateboard trick .,a man in midair had just skated off a ramp with his skateboard. [SEP]
/home/forte/users/nishida/outputs-flickr/21633-2.png,Man doing a skateboard trick .,the man in the park is skateboarding in the air. [SEP]
/home/forte/users/nishida/outputs-flickr/21633-3.png,Man doing a skateboard trick .,a skateboarder in doing a jump. [SEP]
/home/forte/users/nishida/outputs-flickr/21634-1.png,"Ever since his baby girl started coming to the arcade with him , the dad enjoys watching others play his favorite pinball game .",a young man plays an arcade game called the derby. [SEP]
/home/forte/users/nishida/outputs-flickr/21634-2.png,"Ever since his baby girl started coming to the arcade with him , the dad enjoys watching others play his favorite pinball game .",a kid looking over a screen at an arcade game called the derby. [SEP]
/home/forte/users/nishida/outputs-flickr/21634-3.png,"Ever since his baby girl started coming to the arcade with him , the dad enjoys watching others play his favorite pinball game .",a man plays a shooting game at an arcade as another man and a woman watch. [SEP]
/home/forte/users/nishida/outputs-flickr/21635-1.png,Three young boys playing outside and posing for a picture,"three boys are posing for a picture, one of them making a silly face. [SEP]"
/home/forte/users/nishida/outputs-flickr/21635-2.png,Three young boys playing outside and posing for a picture,three boys are eating their lunch outside. [SEP]
/home/forte/users/nishida/outputs-flickr/21635-3.png,Three young boys playing outside and posing for a picture,"three boys, one with his shirt striped, and one with his blue striped shirt, are standing in a group. [SEP]"
/home/forte/users/nishida/outputs-flickr/21636-1.png,Two women admiring a game at the Giorgio arcade .,a woman with a purse looks at a street vendor. [SEP]
/home/forte/users/nishida/outputs-flickr/21636-2.png,Two women admiring a game at the Giorgio arcade .,a woman in a sweater looks at a lighted up shop window. [SEP]
/home/forte/users/nishida/outputs-flickr/21636-3.png,Two women admiring a game at the Giorgio arcade .,people smoking in a smoking area. [SEP]
/home/forte/users/nishida/outputs-flickr/21637-1.png,A large crowd standing in front of a very large painting .,a crowd of people gathered at night watching an event. [SEP]
/home/forte/users/nishida/outputs-flickr/21637-2.png,A large crowd standing in front of a very large painting .,a large group of people are gathered in a building that is yellow and green some are wearing hats large helmets that have candles on them. [SEP]
/home/forte/users/nishida/outputs-flickr/21637-3.png,A large crowd standing in front of a very large painting .,a large group of people line up in a narrow road. [SEP]
/home/forte/users/nishida/outputs-flickr/21638-1.png,A man playing the guitar .,a man wearing a denim jacket is playing guitar. [SEP]
/home/forte/users/nishida/outputs-flickr/21638-2.png,A man playing the guitar .,a man playing a guitar is singing through a microphone. [SEP]
/home/forte/users/nishida/outputs-flickr/21638-3.png,A man playing the guitar .,a man in a band and a man in a mask play the guitar. [SEP]
/home/forte/users/nishida/outputs-flickr/21639-1.png,Man with a guitar drinking a canned drink .,a man in a blue shirt playing a guitar. [SEP]
/home/forte/users/nishida/outputs-flickr/21639-2.png,Man with a guitar drinking a canned drink .,a man with a guitar is sitting on the sidewalk. [SEP]
/home/forte/users/nishida/outputs-flickr/21639-3.png,Man with a guitar drinking a canned drink .,a man playing a guitar is singing with another man [SEP]
/home/forte/users/nishida/outputs-flickr/21640-1.png,A boy sitting at a table doing something on his phone .,a young man is listening to headphones on the side of the table. [SEP]
/home/forte/users/nishida/outputs-flickr/21640-2.png,A boy sitting at a table doing something on his phone .,"a boy with black hair is sitting at a table, looking through a book. [SEP]"
/home/forte/users/nishida/outputs-flickr/21640-3.png,A boy sitting at a table doing something on his phone .,"a young man wearing glasses, writing on a pad of paper. [SEP]"
/home/forte/users/nishida/outputs-flickr/21641-1.png,"A military member of a group called "" Old iron Sides "" smiles as he looks at a device in both hands and a child with over sized sunglasses on looks at him with a juice box in his hands .",a man wearing sunglasses is playing while a child looks at him. [SEP]
/home/forte/users/nishida/outputs-flickr/21641-2.png,"A military member of a group called "" Old iron Sides "" smiles as he looks at a device in both hands and a child with over sized sunglasses on looks at him with a juice box in his hands .",a man in sunglasses is playing a guitar for a young boy. [SEP]
/home/forte/users/nishida/outputs-flickr/21641-3.png,"A military member of a group called "" Old iron Sides "" smiles as he looks at a device in both hands and a child with over sized sunglasses on looks at him with a juice box in his hands .",a woman in a military uniform gives an inflated rubber glove to some children. [SEP]
/home/forte/users/nishida/outputs-flickr/21642-1.png,A man wearing a black coat and knit cap walking the city streets .,a man in a black jacket and pants is walking down the sidewalk. [SEP]
/home/forte/users/nishida/outputs-flickr/21642-2.png,A man wearing a black coat and knit cap walking the city streets .,a man wearing a black jacket is talking on a cellphone as he walks down a street. [SEP]
/home/forte/users/nishida/outputs-flickr/21642-3.png,A man wearing a black coat and knit cap walking the city streets .,a man walking down a street. [SEP]
/home/forte/users/nishida/outputs-flickr/21643-1.png,A man and two women are riding a vehicle that is racing past the surrounding scenery .,women are riding motorcycles on a track. [SEP]
/home/forte/users/nishida/outputs-flickr/21643-2.png,A man and two women are riding a vehicle that is racing past the surrounding scenery .,"two young women in black helmets riding bikes on paved, fenced racing cars at an event. [SEP]"
/home/forte/users/nishida/outputs-flickr/21643-3.png,A man and two women are riding a vehicle that is racing past the surrounding scenery .,"two girls riding a motorcycle, one is in the corner of what appears to be a parking lot. [SEP]"
/home/forte/users/nishida/outputs-flickr/21644-1.png,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,an older woman in a blue shirt is selling bread at a street market. [SEP]
/home/forte/users/nishida/outputs-flickr/21644-2.png,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,two older people are sitting around a table while one of them has a plate of bread. [SEP]
/home/forte/users/nishida/outputs-flickr/21644-3.png,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,an older woman is handing out free hugs to people. [SEP]
/home/forte/users/nishida/outputs-flickr/21645-1.png,A shaggy dog runs down a dirt trail in a lush forest .,in this distorted photo a man is shown on a dirt path with a jumping dog. [SEP]
/home/forte/users/nishida/outputs-flickr/21645-2.png,A shaggy dog runs down a dirt trail in a lush forest .,a very happy dog is running through a wooded area and its tail is up in the air. [SEP]
/home/forte/users/nishida/outputs-flickr/21645-3.png,A shaggy dog runs down a dirt trail in a lush forest .,a gray shaggy dog running [SEP]
/home/forte/users/nishida/outputs-flickr/21646-1.png,On stage a man with a microphone and a man with a saxophone perform .,a man playing his saxophone in front of a microphone while he speaks to a woman wearing a purple jacket who is holding a white dress. [SEP]
/home/forte/users/nishida/outputs-flickr/21646-2.png,On stage a man with a microphone and a man with a saxophone perform .,four men are on a stage playing instruments. [SEP]
/home/forte/users/nishida/outputs-flickr/21646-3.png,On stage a man with a microphone and a man with a saxophone perform .,"a couple of guys on a stage, one is playing a instrument while the other two are standing around. [SEP]"
/home/forte/users/nishida/outputs-flickr/21647-1.png,A man in tan pants is eating while sitting next to a plate and a pair of shoes .,"a man wearing a tan long - sleeved shirt and brown pants is petting 2 puppies, one with each hand, while the other with blue and brown pants. [SEP]"
/home/forte/users/nishida/outputs-flickr/21647-2.png,A man in tan pants is eating while sitting next to a plate and a pair of shoes .,"a man in a brown shirt and a woman in a white shirt and black pants sit around a table with a plate of food, by a parking lot. [SEP]"
/home/forte/users/nishida/outputs-flickr/21647-3.png,A man in tan pants is eating while sitting next to a plate and a pair of shoes .,"an indian man is sitting on the floor, eating, and wearing a tan t - shirt. [SEP]"
/home/forte/users/nishida/outputs-flickr/21648-1.png,A baby standing next to a sofa smiles at the camera .,a baby standing up and holding onto a couch for support smiling at the camera. [SEP]
/home/forte/users/nishida/outputs-flickr/21648-2.png,A baby standing next to a sofa smiles at the camera .,a baby standing up and holding onto a couch for support smiling at the camera. [SEP]
/home/forte/users/nishida/outputs-flickr/21648-3.png,A baby standing next to a sofa smiles at the camera .,"a baby wearing a shirt that says "" i am the boss. "" [SEP]"
/home/forte/users/nishida/outputs-flickr/21649-1.png,Two men kayaking in rough waters .,two men are kayaking in blue and yellow kayaks. [SEP]
/home/forte/users/nishida/outputs-flickr/21649-2.png,Two men kayaking in rough waters .,"two men are in a canoe, one is paddling through the water. [SEP]"
/home/forte/users/nishida/outputs-flickr/21649-3.png,Two men kayaking in rough waters .,a man kayaking in rough water. [SEP]
/home/forte/users/nishida/outputs-flickr/21650-1.png,People watch as a bunch of boys stand around and perhaps hold still a large pole .,a group of men are standing in lines with their guns on their side. [SEP]
/home/forte/users/nishida/outputs-flickr/21650-2.png,People watch as a bunch of boys stand around and perhaps hold still a large pole .,a crowd of people lines the street with the person standing closest to the camera wearing sunglasses and a v - neck shirt. [SEP]
/home/forte/users/nishida/outputs-flickr/21650-3.png,People watch as a bunch of boys stand around and perhaps hold still a large pole .,a long line of men veiled demonstrating something. [SEP]
/home/forte/users/nishida/outputs-flickr/21651-1.png,A boy wearing a blue wetsuit rides on a blue surfboard .,a boy in a blue shirt is using a black wakeboard to splash over a beach wave. [SEP]
/home/forte/users/nishida/outputs-flickr/21651-2.png,A boy wearing a blue wetsuit rides on a blue surfboard .,a man in a harness being dragged through the water [SEP]
/home/forte/users/nishida/outputs-flickr/21651-3.png,A boy wearing a blue wetsuit rides on a blue surfboard .,a man in a blue suit surfs on a wave. [SEP]
/home/forte/users/nishida/outputs-flickr/21652-1.png,A woman and man walking down a street in an Asian locale .,an asian couple walking on a busy street. [SEP]
/home/forte/users/nishida/outputs-flickr/21652-2.png,A woman and man walking down a street in an Asian locale .,two asian men walking on a busy street. [SEP]
/home/forte/users/nishida/outputs-flickr/21652-3.png,A woman and man walking down a street in an Asian locale .,a man and woman are walking on a street past a flower. [SEP]
/home/forte/users/nishida/outputs-flickr/21653-1.png,Children play on a sit-and-spin at the local playground while others slide in the background .,a woman is throwing a bag of children in a playpen. [SEP]
/home/forte/users/nishida/outputs-flickr/21653-2.png,Children play on a sit-and-spin at the local playground while others slide in the background .,a group of children is entering an inflatable bounce house. [SEP]
/home/forte/users/nishida/outputs-flickr/21653-3.png,Children play on a sit-and-spin at the local playground while others slide in the background .,a group of children is entering a play structure which is surrounded by sits on a blue slide. [SEP]
/home/forte/users/nishida/outputs-flickr/21654-1.png,A rugby team gives chase as the man in possession punts the ball .,a rugby player blocks while two players attempt to catch the ball. [SEP]
/home/forte/users/nishida/outputs-flickr/21654-2.png,A rugby team gives chase as the man in possession punts the ball .,rugby player lifted to attempt a score against a red team defending. [SEP]
/home/forte/users/nishida/outputs-flickr/21654-3.png,A rugby team gives chase as the man in possession punts the ball .,a rugby football flies from the foot of a player in a white uniform. [SEP]
/home/forte/users/nishida/outputs-flickr/21655-1.png,A woman in a green shirt and face paint is looking at something .,a woman with her face painted is blowing a whistle. [SEP]
/home/forte/users/nishida/outputs-flickr/21655-2.png,A woman in a green shirt and face paint is looking at something .,a woman in a green shirt is blowing up her face. [SEP]
/home/forte/users/nishida/outputs-flickr/21655-3.png,A woman in a green shirt and face paint is looking at something .,a woman wearing a green shirt is blowing a kiss. [SEP]
/home/forte/users/nishida/outputs-flickr/21656-1.png,A small child dressed all in blue for winter stands holding a red snowshovel with a snow covered mini van behind him .,a child in a jacket and gloves is standing next to a car on a snowy day. [SEP]
/home/forte/users/nishida/outputs-flickr/21656-2.png,A small child dressed all in blue for winter stands holding a red snowshovel with a snow covered mini van behind him .,a child shows off their snow shovel. [SEP]
/home/forte/users/nishida/outputs-flickr/21656-3.png,A small child dressed all in blue for winter stands holding a red snowshovel with a snow covered mini van behind him .,a child wearing a jacket that says usa is shoveling snow. [SEP]
/home/forte/users/nishida/outputs-flickr/21657-1.png,A smiling child is standing behind a tree .,a young girl in a white tank top stands on a tree stump. [SEP]
/home/forte/users/nishida/outputs-flickr/21657-2.png,A smiling child is standing behind a tree .,a young girl in a gray shirt is smiling at the camera while standing on a tree stump. [SEP]
/home/forte/users/nishida/outputs-flickr/21657-3.png,A smiling child is standing behind a tree .,"a boy stands on a rock in a park, holding something. [SEP]"
/home/forte/users/nishida/outputs-flickr/21658-1.png,A boy is covered in fall leaves in the yard .,a young boy stands in a pile of leaves in front of a house. [SEP]
/home/forte/users/nishida/outputs-flickr/21658-2.png,A boy is covered in fall leaves in the yard .,a young boy is playing in leaves. [SEP]
/home/forte/users/nishida/outputs-flickr/21658-3.png,A boy is covered in fall leaves in the yard .,a boy in a jacket is pouring a concrete into a bucket. [SEP]
/home/forte/users/nishida/outputs-flickr/21659-1.png,A skateboarder wearing a gray helmet is riding his board along a concrete curve .,a skateboarder in doing a trick on a ramp. [SEP]
/home/forte/users/nishida/outputs-flickr/21659-2.png,A skateboarder wearing a gray helmet is riding his board along a concrete curve .,a man is riding a skateboard down a slope that leads from a bridge to the street below. [SEP]
/home/forte/users/nishida/outputs-flickr/21659-3.png,A skateboarder wearing a gray helmet is riding his board along a concrete curve .,a skateboarder in doing a trick on a ramp. [SEP]
/home/forte/users/nishida/outputs-flickr/21660-1.png,a brown dog sniffs a tree stump .,a dog climbs on a tree. [SEP]
/home/forte/users/nishida/outputs-flickr/21660-2.png,a brown dog sniffs a tree stump .,a brown dog is leaping over a tree stump in a yard. [SEP]
/home/forte/users/nishida/outputs-flickr/21660-3.png,a brown dog sniffs a tree stump .,a brown and black dog is laying on a grassy but brown fenced yard. [SEP]
/home/forte/users/nishida/outputs-flickr/21661-1.png,Woman dressed in black waves fan behind display .,three women are standing in front of a fenced in crowd while a woman in a black dress leans on the fence. [SEP]
/home/forte/users/nishida/outputs-flickr/21661-2.png,Woman dressed in black waves fan behind display .,a dark - haired woman in a black dress with a name tag stands in front of a crowd of blond women. [SEP]
/home/forte/users/nishida/outputs-flickr/21661-3.png,Woman dressed in black waves fan behind display .,woman in black jacket holding up a sign with a dog on it in front of a crowd of people. [SEP]
/home/forte/users/nishida/outputs-flickr/21662-1.png,Two men and a child working outside on different equipment .,three people are outside in the dirt possibly gardening some kind of dirty area they pull down with a long stick. [SEP]
/home/forte/users/nishida/outputs-flickr/21662-2.png,Two men and a child working outside on different equipment .,a man is loading a chair out of a moving truck. [SEP]
/home/forte/users/nishida/outputs-flickr/21662-3.png,Two men and a child working outside on different equipment .,3 people are working on a lawn mower. [SEP]
