image_id,correct,generate
/home/forte/users/nishida/outputs/21639-1.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a cap and t - shirt is doing a one armed handstanding. [SEP]
/home/forte/users/nishida/outputs/21639-2.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a green shirt and red cap is wearing a tan cap and a blue shirt. [SEP]
/home/forte/users/nishida/outputs/21639-3.png,"A man wearing a baseball cap, necktie and cartoon t-shirt","a man in a baseball cap, a shirt inscribed "" no shirt "" is standing in front of a wall. [SEP]"
/home/forte/users/nishida/outputs/21640-1.png,The dog in the leather vest is posing on the motorcycle. ,a guy with glasses taking a photo of a bag with a motorcycle on it. [SEP]
/home/forte/users/nishida/outputs/21640-2.png,The dog in the leather vest is posing on the motorcycle. ,a man is riding a motorcycle. [SEP]
/home/forte/users/nishida/outputs/21640-3.png,The dog in the leather vest is posing on the motorcycle. ,people are riding motorcycles and are posing for a picture. [SEP]
/home/forte/users/nishida/outputs/21641-1.png,The basin is located below the high mirror.,the mountain are light tan in color. [SEP]
/home/forte/users/nishida/outputs/21641-2.png,The basin is located below the high mirror.,a man is standing on the edge of a concrete structure and is looking into a small lake. [SEP]
/home/forte/users/nishida/outputs/21641-3.png,The basin is located below the high mirror.,a large rock in the middle of a lake. [SEP]
/home/forte/users/nishida/outputs/21642-1.png,A women who is standing holding some snow skis.,a woman standing on a snowy mountain and holding ski poles. [SEP]
/home/forte/users/nishida/outputs/21642-2.png,A women who is standing holding some snow skis.,a woman in a silver cap and shirt is holding a snowboard and walking through the snow with her arms in the air. [SEP]
/home/forte/users/nishida/outputs/21642-3.png,A women who is standing holding some snow skis.,a woman skier stands behind a wooden structure on a snowy hill. [SEP]
/home/forte/users/nishida/outputs/21643-1.png,A half eaten slice of cake with a fork on a plate.,there is a piece of cake on the table with a spoon next to it. [SEP]
/home/forte/users/nishida/outputs/21643-2.png,A half eaten slice of cake with a fork on a plate.,there is a piece of cake on the table with a spoon next to it. [SEP]
/home/forte/users/nishida/outputs/21643-3.png,A half eaten slice of cake with a fork on a plate.,two people are eating cake. [SEP]
/home/forte/users/nishida/outputs/21644-1.png,Girl blows out birthday cake candles with her friends,two girls are sitting at a table and celebrating with cake and candles. [SEP]
/home/forte/users/nishida/outputs/21644-2.png,Girl blows out birthday cake candles with her friends,a girl blows out the candles on her cake. [SEP]
/home/forte/users/nishida/outputs/21644-3.png,Girl blows out birthday cake candles with her friends,two girls celebrate a birthday party. [SEP]
/home/forte/users/nishida/outputs/21645-1.png,A man with long hair is holding something in each hand.,a man with long hair and a beard is holding a flower and some sort of food. [SEP]
/home/forte/users/nishida/outputs/21645-2.png,A man with long hair is holding something in each hand.,a man with long hair is looking through a camera. [SEP]
/home/forte/users/nishida/outputs/21645-3.png,A man with long hair is holding something in each hand.,a long - haired man is holding a tree branch in front of a sign. [SEP]
/home/forte/users/nishida/outputs/21646-1.png,A stuffed bear on a clear glass table.,a stuffed bears toy sitting on a glass table. [SEP]
/home/forte/users/nishida/outputs/21646-2.png,A stuffed bear on a clear glass table.,a stuffed bears toy sitting on a glass table. [SEP]
/home/forte/users/nishida/outputs/21646-3.png,A stuffed bear on a clear glass table.,a little boy is sitting in a chair and wearing a stuffed bears head standing in front of a window. [SEP]
/home/forte/users/nishida/outputs/21647-1.png,a black man skating on the road very high,a man performs a skateboard trick in the air. [SEP]
/home/forte/users/nishida/outputs/21647-2.png,a black man skating on the road very high,a man in a black sweatshirt is skateboarding in a parking lot. [SEP]
/home/forte/users/nishida/outputs/21647-3.png,a black man skating on the road very high,a skateboarder balancing on his hand. [SEP]
/home/forte/users/nishida/outputs/21648-1.png,High view of freight train passing through verdant countryside.,a man driving a red train next to a bridge. [SEP]
/home/forte/users/nishida/outputs/21648-2.png,High view of freight train passing through verdant countryside.,a woman wearing a red hat is sitting on a train engine which is a gravelly area. [SEP]
/home/forte/users/nishida/outputs/21648-3.png,High view of freight train passing through verdant countryside.,a train climbs a steep incline with a forest in the distance. [SEP]
/home/forte/users/nishida/outputs/21649-1.png,A very big display of many kinds of pastries.,a tired looking person in a tan coat is sitting on a bench in front of some pastries and a sign reading a book. [SEP]
/home/forte/users/nishida/outputs/21649-2.png,A very big display of many kinds of pastries.,a woman is looking at past pastries on a display. [SEP]
/home/forte/users/nishida/outputs/21649-3.png,A very big display of many kinds of pastries.,a woman is looking at pastries on a table. [SEP]
/home/forte/users/nishida/outputs/21650-1.png,A young boy enjoying playing outside in his front yard.,the boys are playing outside. [SEP]
/home/forte/users/nishida/outputs/21650-2.png,A young boy enjoying playing outside in his front yard.,a boy is laughing as he plays with a lawn mower. [SEP]
/home/forte/users/nishida/outputs/21650-3.png,A young boy enjoying playing outside in his front yard.,a little boy is running and jumping on a wooden box in the yard. [SEP]
/home/forte/users/nishida/outputs/21651-1.png,A man sleeping on top of a green bench next to a forest.,a man is laying on a bench outside in the woods and others are walking past him. [SEP]
/home/forte/users/nishida/outputs/21651-2.png,A man sleeping on top of a green bench next to a forest.,a green bench is sitting on a wooded area. [SEP]
/home/forte/users/nishida/outputs/21651-3.png,A man sleeping on top of a green bench next to a forest.,a man lays on a bench outside in the woods. [SEP]
/home/forte/users/nishida/outputs/21652-1.png,Two baby lambs standing around in a grassy area. ,two dogs are beside a sheep. [SEP]
/home/forte/users/nishida/outputs/21652-2.png,Two baby lambs standing around in a grassy area. ,two little boys a white dog and a black and red dog are standing beside a sheep. [SEP]
/home/forte/users/nishida/outputs/21652-3.png,Two baby lambs standing around in a grassy area. ,two little boys a white dog and a black and white dog are standing beside a young girl. [SEP]
/home/forte/users/nishida/outputs/21653-1.png,A woman holding onto a statue of a brown bear.,"a woman is taking a picture, they are posing for a picture. [SEP]"
/home/forte/users/nishida/outputs/21653-2.png,A woman holding onto a statue of a brown bear.,a woman is taking a picture of a statue. [SEP]
/home/forte/users/nishida/outputs/21653-3.png,A woman holding onto a statue of a brown bear.,a woman is taking a picture of a big brown bear. [SEP]
/home/forte/users/nishida/outputs/21654-1.png,A rug designed to look like a computer keyboard.,a black man is standing on a red carpet and is getting his picture taken. [SEP]
/home/forte/users/nishida/outputs/21654-2.png,A rug designed to look like a computer keyboard.,there is a woman wearing a gray coat and a black pants standing on a rug and talking to a man wearing a suit. [SEP]
/home/forte/users/nishida/outputs/21654-3.png,A rug designed to look like a computer keyboard.,five visible faces in a room with tacky wooden floor. [SEP]
/home/forte/users/nishida/outputs/21655-1.png,A woman sits on a park bench on a sunny day.,a woman is sitting on a bench in the park. [SEP]
/home/forte/users/nishida/outputs/21655-2.png,A woman sits on a park bench on a sunny day.,a woman is sitting on a bench. [SEP]
/home/forte/users/nishida/outputs/21655-3.png,A woman sits on a park bench on a sunny day.,a woman is sitting on a bench in a park and relaxing her eyes. [SEP]
/home/forte/users/nishida/outputs/21656-1.png,A laptop sits open on top of a desk.,a man is sitting at a desk and working on his laptop. [SEP]
/home/forte/users/nishida/outputs/21656-2.png,A laptop sits open on top of a desk.,a man is sitting at a computer working on two computers. [SEP]
/home/forte/users/nishida/outputs/21656-3.png,A laptop sits open on top of a desk.,a man is sitting in front of a computer. [SEP]
/home/forte/users/nishida/outputs/21657-1.png,"Three dogs on a dirt path, two laying down and one standing",six dogs lying on its back in a dry dusty field. [SEP]
/home/forte/users/nishida/outputs/21657-2.png,"Three dogs on a dirt path, two laying down and one standing",the two dogs are on a dirt trail. [SEP]
/home/forte/users/nishida/outputs/21657-3.png,"Three dogs on a dirt path, two laying down and one standing",three dogs and a dog. [SEP]
/home/forte/users/nishida/outputs/21658-1.png,A man riding a white surfboard on top of a wave.,a man is surfing a large wave in the ocean. [SEP]
/home/forte/users/nishida/outputs/21658-2.png,A man riding a white surfboard on top of a wave.,a surfer makes a big splash. [SEP]
/home/forte/users/nishida/outputs/21658-3.png,A man riding a white surfboard on top of a wave.,a surfer is doing a turn on his board while another tries to catch a huge wave. [SEP]
/home/forte/users/nishida/outputs/21659-1.png,A girl with a broken arm standing in a bathroom,a girl in a blue shirt is in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21659-2.png,A girl with a broken arm standing in a bathroom,a young girl stands in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21659-3.png,A girl with a broken arm standing in a bathroom,a girl posing in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21660-1.png,A man performing a trick on his skateboard .,man rollerskating in skateboard park. [SEP]
/home/forte/users/nishida/outputs/21660-2.png,A man performing a trick on his skateboard .,a man squatting with his feet placed on a skateboard. [SEP]
/home/forte/users/nishida/outputs/21660-3.png,A man performing a trick on his skateboard .,a man wearing a gray hat is skateboarding down a street. [SEP]
/home/forte/users/nishida/outputs/21661-1.png,A black cat is sitting on a purse on a bed.,a black cat sits on a white couch. [SEP]
/home/forte/users/nishida/outputs/21661-2.png,A black cat is sitting on a purse on a bed.,a small black dog with a tiny purse. [SEP]
/home/forte/users/nishida/outputs/21661-3.png,A black cat is sitting on a purse on a bed.,a woman in a black shirt is sitting on a white couch with a blue blanket and a black furry dog. [SEP]
/home/forte/users/nishida/outputs/21662-1.png,A group of boats in harbor next to a pier.,many people gathered on four little white boats and are going down a waterway in between two houses. [SEP]
/home/forte/users/nishida/outputs/21662-2.png,A group of boats in harbor next to a pier.,many people gathered on a dock to watch the ocean. [SEP]
/home/forte/users/nishida/outputs/21662-3.png,A group of boats in harbor next to a pier.,many people gathered on four little white boats and are going down a dock. [SEP]
/home/forte/users/nishida/outputs/21663-1.png,A kitchen with a refrigerator and a stove in it.,two people are in the kitchen. [SEP]
/home/forte/users/nishida/outputs/21663-2.png,A kitchen with a refrigerator and a stove in it.,two people are in the kitchen. [SEP]
/home/forte/users/nishida/outputs/21663-3.png,A kitchen with a refrigerator and a stove in it.,two people are in the kitchen. [SEP]
/home/forte/users/nishida/outputs/21664-1.png,A bathroom with a long counter near a bathtub.  ,two people are in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21664-2.png,A bathroom with a long counter near a bathtub.  ,two women are in a room that has a lot of furniture. [SEP]
/home/forte/users/nishida/outputs/21664-3.png,A bathroom with a long counter near a bathtub.  ,a woman stands in front of a bathroom with a walk outside. [SEP]
/home/forte/users/nishida/outputs/21665-1.png,Filtred photograph of park bench with mountains in the background.,a man is sitting on a bench with a view of mountains behind him. [SEP]
/home/forte/users/nishida/outputs/21665-2.png,Filtred photograph of park bench with mountains in the background.,a man is sitting on a bench with his arms crossed and looking at something with his camera. [SEP]
/home/forte/users/nishida/outputs/21665-3.png,Filtred photograph of park bench with mountains in the background.,a lone sitting on a bench during the day with the mountains in the background. [SEP]
/home/forte/users/nishida/outputs/21666-1.png,A computer desk illumined by a lamp at night.,a man is sitting in front of a computer in a dimly lit room. [SEP]
/home/forte/users/nishida/outputs/21666-2.png,A computer desk illumined by a lamp at night.,a man is sitting in front of a computer with a mouse in his hands. [SEP]
/home/forte/users/nishida/outputs/21666-3.png,A computer desk illumined by a lamp at night.,a man is sitting near a desk lamp and is observing something on a desk. [SEP]
/home/forte/users/nishida/outputs/21667-1.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",the girl is reading a book to a boy in a striped shirt. [SEP]
/home/forte/users/nishida/outputs/21667-2.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",a little boy in a crown holds a cards to take a picture. [SEP]
/home/forte/users/nishida/outputs/21667-3.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",a little boy is wearing a dress and holding a there stuffed animal in a dress. [SEP]
/home/forte/users/nishida/outputs/21668-1.png,i think these are remote control airplanes in the air,a small white plane with someone visible in the window is sitting on a runway. [SEP]
/home/forte/users/nishida/outputs/21668-2.png,i think these are remote control airplanes in the air,a yellow model airplane is flying. [SEP]
/home/forte/users/nishida/outputs/21668-3.png,i think these are remote control airplanes in the air,a model airplane is making a right turn. [SEP]
/home/forte/users/nishida/outputs/21669-1.png,Someone adding a slice of pizza to their plate.,a woman is taking two pizzas out of a plate. [SEP]
/home/forte/users/nishida/outputs/21669-2.png,Someone adding a slice of pizza to their plate.,a woman is taking two pizzas out of a oven. [SEP]
/home/forte/users/nishida/outputs/21669-3.png,Someone adding a slice of pizza to their plate.,a woman is cooking and watching television. [SEP]
/home/forte/users/nishida/outputs/21670-1.png,A white cake topped with coconut on a counter.,a cake on the table with two people sitting or standing on it. [SEP]
/home/forte/users/nishida/outputs/21670-2.png,A white cake topped with coconut on a counter.,two people are eating cake. [SEP]
/home/forte/users/nishida/outputs/21670-3.png,A white cake topped with coconut on a counter.,a cake on the table with two people standing at the top of the table. [SEP]
/home/forte/users/nishida/outputs/21671-1.png,Two sinks and mirrors line the right side of a public restroom.,two people stand in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21671-2.png,Two sinks and mirrors line the right side of a public restroom.,two people are in a bathroom. [SEP]
/home/forte/users/nishida/outputs/21671-3.png,Two sinks and mirrors line the right side of a public restroom.,two people stand in front of a mirror and smile. [SEP]
/home/forte/users/nishida/outputs/21672-1.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a grilled cheese vendor carries two plates. [SEP]
/home/forte/users/nishida/outputs/21672-2.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,people are eating and watching a woman grill. [SEP]
/home/forte/users/nishida/outputs/21672-3.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a woman with a food item in her hand is standing on a white table. [SEP]
