image_id,correct,generate
/home/forte/users/nishida/outputs/21622-3.png,A person in the snow on some skis.,a person in a yellow jacket riding skis on a snowy slope. [SEP]
/home/forte/users/nishida/outputs/21623-1.png,A pastoral scene with horses and a mountain.,a painting of a horse and a horse grazing in a field. [SEP]
/home/forte/users/nishida/outputs/21623-2.png,A pastoral scene with horses and a mountain.,a painting of a horse and a dog on a field [SEP]
/home/forte/users/nishida/outputs/21623-3.png,A pastoral scene with horses and a mountain.,a horse standing in a field with a horse in the background. [SEP]
/home/forte/users/nishida/outputs/21624-1.png,A big display of holiday items some using musical instruments.,"a christmas tree with a red, white and blue decoration. [SEP]"
/home/forte/users/nishida/outputs/21624-2.png,A big display of holiday items some using musical instruments.,a christmas tree with a toy toy soldier on it. [SEP]
/home/forte/users/nishida/outputs/21624-3.png,A big display of holiday items some using musical instruments.,a christmas display with a giant santa claus on the table. [SEP]
/home/forte/users/nishida/outputs/21625-1.png,Man and woman laying in a bed reading separate books. ,a man and a woman are sitting on a bed reading a book. [SEP]
/home/forte/users/nishida/outputs/21625-2.png,Man and woman laying in a bed reading separate books. ,a man reading a book on a bed [SEP]
/home/forte/users/nishida/outputs/21625-3.png,Man and woman laying in a bed reading separate books. ,a man sitting on a bed reading a book. [SEP]
/home/forte/users/nishida/outputs/21626-1.png,A man skateboarding at the skate park during the day.,a man riding a skateboard on a ramp. [SEP]
/home/forte/users/nishida/outputs/21626-2.png,A man skateboarding at the skate park during the day.,a man riding a skateboard on a ramp. [SEP]
/home/forte/users/nishida/outputs/21626-3.png,A man skateboarding at the skate park during the day.,a man riding a skateboard on a ramp. [SEP]
/home/forte/users/nishida/outputs/21627-1.png,dog jumping up to play with a man in a living room,a dog jumping into the air to catch a frisbee. [SEP]
/home/forte/users/nishida/outputs/21627-2.png,dog jumping up to play with a man in a living room,a man playing with a dog on a couch. [SEP]
/home/forte/users/nishida/outputs/21627-3.png,dog jumping up to play with a man in a living room,a man holding a dog while playing with a frisbee. [SEP]
/home/forte/users/nishida/outputs/21628-1.png,Freeway signs on a sunny day with very little traffic ahead.,a large bridge over a road with a traffic light on the bridge [SEP]
/home/forte/users/nishida/outputs/21628-2.png,Freeway signs on a sunny day with very little traffic ahead.,a blue and yellow street sign on the side of a road. [SEP]
/home/forte/users/nishida/outputs/21628-3.png,Freeway signs on a sunny day with very little traffic ahead.,a red and white sign on a road [SEP]
/home/forte/users/nishida/outputs/21629-1.png,A man with a boat paddle standing on a boat.,a man standing on a paddle board with a dog on it. [SEP]
/home/forte/users/nishida/outputs/21629-2.png,A man with a boat paddle standing on a boat.,a man on a boat with a dog on the back [SEP]
/home/forte/users/nishida/outputs/21629-3.png,A man with a boat paddle standing on a boat.,a man in a suit holding a surfboard on a boat. [SEP]
/home/forte/users/nishida/outputs/21630-1.png,a animal hiding in a bunch of flowers,a small animal standing in a flower pot. [SEP]
/home/forte/users/nishida/outputs/21630-2.png,a animal hiding in a bunch of flowers,a small dog is holding a bouquet of roses. [SEP]
/home/forte/users/nishida/outputs/21630-3.png,a animal hiding in a bunch of flowers,a small dog is standing in a field of flowers. [SEP]
/home/forte/users/nishida/outputs/21631-1.png,A brown dog is sitting on the dirt path.,a brown dog sitting on a dirt ground. [SEP]
/home/forte/users/nishida/outputs/21631-2.png,A brown dog is sitting on the dirt path.,a dog sitting on a trail in the woods. [SEP]
/home/forte/users/nishida/outputs/21631-3.png,A brown dog is sitting on the dirt path.,a dog standing on a dirt road with a frisbee. [SEP]
/home/forte/users/nishida/outputs/21632-1.png,A man in white shirt doing a trick on a skateboard.,a man doing a jump on a skateboard [SEP]
/home/forte/users/nishida/outputs/21632-2.png,A man in white shirt doing a trick on a skateboard.,a man riding a skateboard on a city street. [SEP]
/home/forte/users/nishida/outputs/21632-3.png,A man in white shirt doing a trick on a skateboard.,a man doing a jump on a skateboard on a ramp. [SEP]
/home/forte/users/nishida/outputs/21633-1.png,A man is playing a game of frisbee in a snowy forest.,a man throwing a frisbee in the snow. [SEP]
/home/forte/users/nishida/outputs/21633-2.png,A man is playing a game of frisbee in a snowy forest.,a man in the snow wearing an orange jacket [SEP]
/home/forte/users/nishida/outputs/21633-3.png,A man is playing a game of frisbee in a snowy forest.,a man in the snow with a red jacket on [SEP]
/home/forte/users/nishida/outputs/21634-1.png,A dog looking out through a glass door.,a dog looking out of a window of a train. [SEP]
/home/forte/users/nishida/outputs/21634-2.png,A dog looking out through a glass door.,a dog looking at a cat through a window. [SEP]
/home/forte/users/nishida/outputs/21634-3.png,A dog looking out through a glass door.,a dog is looking out of a door on a train. [SEP]
/home/forte/users/nishida/outputs/21635-1.png,the feet of lacrosse players on field during a game,a close up of a person holding a tennis racket. [SEP]
/home/forte/users/nishida/outputs/21635-2.png,the feet of lacrosse players on field during a game,a baseball player is swinging a bat on the field. [SEP]
/home/forte/users/nishida/outputs/21635-3.png,the feet of lacrosse players on field during a game,a young girl is holding a tennis racket on the court. [SEP]
/home/forte/users/nishida/outputs/21636-1.png,a cow standing by a fence looking through it for whatever reason,a cow standing in front of a wooden fence. [SEP]
/home/forte/users/nishida/outputs/21636-2.png,a cow standing by a fence looking through it for whatever reason,a close up of a very cute looking cow [SEP]
/home/forte/users/nishida/outputs/21636-3.png,a cow standing by a fence looking through it for whatever reason,a very cute looking cow behind a fence. [SEP]
/home/forte/users/nishida/outputs/21637-1.png,A pair of black vintage looking street signs.,a street sign on a pole with a street light on the top. [SEP]
/home/forte/users/nishida/outputs/21637-2.png,A pair of black vintage looking street signs.,a street sign that is on a pole [SEP]
/home/forte/users/nishida/outputs/21637-3.png,A pair of black vintage looking street signs.,a couple of street signs that are on a wall [SEP]
/home/forte/users/nishida/outputs/21638-1.png,Kitchen with silver appliances and brown cabinets. ,"a kitchen with a refrigerator, stove, and microwave [SEP]"
/home/forte/users/nishida/outputs/21638-2.png,Kitchen with silver appliances and brown cabinets. ,"a kitchen with a table, stove, and cabinets [SEP]"
/home/forte/users/nishida/outputs/21638-3.png,Kitchen with silver appliances and brown cabinets. ,"a kitchen with a refrigerator, stove, and sink. [SEP]"
/home/forte/users/nishida/outputs/21639-1.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a black shirt with a helmet on [SEP]
/home/forte/users/nishida/outputs/21639-2.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a baseball uniform with a hat on [SEP]
/home/forte/users/nishida/outputs/21639-3.png,"A man wearing a baseball cap, necktie and cartoon t-shirt",a man in a suit holding a baseball bat. [SEP]
/home/forte/users/nishida/outputs/21640-1.png,The dog in the leather vest is posing on the motorcycle. ,a man riding a motorcycle on a street [SEP]
/home/forte/users/nishida/outputs/21640-2.png,The dog in the leather vest is posing on the motorcycle. ,a man riding a motorcycle on the street [SEP]
/home/forte/users/nishida/outputs/21640-3.png,The dog in the leather vest is posing on the motorcycle. ,a man riding a motorcycle on a dirt road. [SEP]
/home/forte/users/nishida/outputs/21641-1.png,The basin is located below the high mirror.,a view of a mountain with a small building on the side [SEP]
/home/forte/users/nishida/outputs/21641-2.png,The basin is located below the high mirror.,a small round building with a reflection of a building on the ground. [SEP]
/home/forte/users/nishida/outputs/21641-3.png,The basin is located below the high mirror.,a round stone structure with a sky blue sky in the background. [SEP]
/home/forte/users/nishida/outputs/21642-1.png,A women who is standing holding some snow skis.,a woman in a blue jacket holding a pair of skis. [SEP]
/home/forte/users/nishida/outputs/21642-2.png,A women who is standing holding some snow skis.,a woman in the snow holding a pair of skis. [SEP]
/home/forte/users/nishida/outputs/21642-3.png,A women who is standing holding some snow skis.,a woman standing on a snow covered slope holding a pair of skis. [SEP]
/home/forte/users/nishida/outputs/21643-1.png,A half eaten slice of cake with a fork on a plate.,a close up of a half eaten cake on a table [SEP]
/home/forte/users/nishida/outputs/21643-2.png,A half eaten slice of cake with a fork on a plate.,a slice of cake on a plate with a fork [SEP]
/home/forte/users/nishida/outputs/21643-3.png,A half eaten slice of cake with a fork on a plate.,a close up of a piece of cake on a table [SEP]
/home/forte/users/nishida/outputs/21644-1.png,Girl blows out birthday cake candles with her friends,a little girl sitting at a table with a birthday cake. [SEP]
/home/forte/users/nishida/outputs/21644-2.png,Girl blows out birthday cake candles with her friends,a little girl blowing out a candle on a cake. [SEP]
/home/forte/users/nishida/outputs/21644-3.png,Girl blows out birthday cake candles with her friends,a girl is cutting a cake with a birthday candle. [SEP]
/home/forte/users/nishida/outputs/21645-1.png,A man with long hair is holding something in each hand.,a man with long hair holding a knife in his hand. [SEP]
/home/forte/users/nishida/outputs/21645-2.png,A man with long hair is holding something in each hand.,a man with long hair and a beard [SEP]
/home/forte/users/nishida/outputs/21645-3.png,A man with long hair is holding something in each hand.,a man holding a wooden stick over a woman's shoulder. [SEP]
/home/forte/users/nishida/outputs/21646-1.png,A stuffed bear on a clear glass table.,a teddy bear sitting on a table with a teddy bear in the window. [SEP]
/home/forte/users/nishida/outputs/21646-2.png,A stuffed bear on a clear glass table.,a teddy bear sitting in a window with a reflection of a teddy bear on the window. [SEP]
/home/forte/users/nishida/outputs/21646-3.png,A stuffed bear on a clear glass table.,a teddy bear sitting on a bench in front of a window. [SEP]
/home/forte/users/nishida/outputs/21647-1.png,a black man skating on the road very high,a man riding a skateboard on a parking lot. [SEP]
/home/forte/users/nishida/outputs/21647-2.png,a black man skating on the road very high,a man riding a skateboard on a parking lot. [SEP]
/home/forte/users/nishida/outputs/21647-3.png,a black man skating on the road very high,a man riding a skateboard on a parking lot. [SEP]
/home/forte/users/nishida/outputs/21648-1.png,High view of freight train passing through verdant countryside.,a large train on a bridge over a river. [SEP]
/home/forte/users/nishida/outputs/21648-2.png,High view of freight train passing through verdant countryside.,a large red train on a bridge over a forest. [SEP]
/home/forte/users/nishida/outputs/21648-3.png,High view of freight train passing through verdant countryside.,a train that is sitting on the side of a bridge. [SEP]
/home/forte/users/nishida/outputs/21649-1.png,A very big display of many kinds of pastries.,a bakery with a conveyor belt and a bunch of pastries [SEP]
/home/forte/users/nishida/outputs/21649-2.png,A very big display of many kinds of pastries.,a bakery with a table full of pastries and pastries [SEP]
/home/forte/users/nishida/outputs/21649-3.png,A very big display of many kinds of pastries.,a bakery with a bunch of pastries on the counter. [SEP]
/home/forte/users/nishida/outputs/21650-1.png,A young boy enjoying playing outside in his front yard.,a little boy is playing with a frisbee. [SEP]
/home/forte/users/nishida/outputs/21650-2.png,A young boy enjoying playing outside in his front yard.,a little boy holding a frisbee in the yard. [SEP]
/home/forte/users/nishida/outputs/21650-3.png,A young boy enjoying playing outside in his front yard.,a little boy jumping on a wooden bench. [SEP]
/home/forte/users/nishida/outputs/21651-1.png,A man sleeping on top of a green bench next to a forest.,a man sitting on a bench in the middle of a forest. [SEP]
/home/forte/users/nishida/outputs/21651-2.png,A man sleeping on top of a green bench next to a forest.,a green bench in a forest with a forest in the background. [SEP]
/home/forte/users/nishida/outputs/21651-3.png,A man sleeping on top of a green bench next to a forest.,a man laying on a bench in the middle of a forest. [SEP]
/home/forte/users/nishida/outputs/21652-1.png,Two baby lambs standing around in a grassy area. ,a couple of lambs standing in a field of grass. [SEP]
/home/forte/users/nishida/outputs/21652-2.png,Two baby lambs standing around in a grassy area. ,a couple of small lambs standing in a field. [SEP]
/home/forte/users/nishida/outputs/21652-3.png,Two baby lambs standing around in a grassy area. ,a small white lamb standing in a field of grass. [SEP]
/home/forte/users/nishida/outputs/21653-1.png,A woman holding onto a statue of a brown bear.,a woman holding a teddy bear in her arms. [SEP]
/home/forte/users/nishida/outputs/21653-2.png,A woman holding onto a statue of a brown bear.,a woman standing next to a statue of a bear. [SEP]
/home/forte/users/nishida/outputs/21653-3.png,A woman holding onto a statue of a brown bear.,a woman holding a teddy bear in her arms. [SEP]
/home/forte/users/nishida/outputs/21654-1.png,A rug designed to look like a computer keyboard.,a living room with a red rug and a black couch [SEP]
/home/forte/users/nishida/outputs/21654-2.png,A rug designed to look like a computer keyboard.,a living room with a rug on the floor [SEP]
/home/forte/users/nishida/outputs/21654-3.png,A rug designed to look like a computer keyboard.,a living room with a rug on the floor and a chair on the floor [SEP]
/home/forte/users/nishida/outputs/21655-1.png,A woman sits on a park bench on a sunny day.,a woman sitting on a bench in the park. [SEP]
/home/forte/users/nishida/outputs/21655-2.png,A woman sits on a park bench on a sunny day.,a woman sitting on a bench with a cell phone in her hand. [SEP]
/home/forte/users/nishida/outputs/21655-3.png,A woman sits on a park bench on a sunny day.,a woman sitting on a bench near a tree. [SEP]
/home/forte/users/nishida/outputs/21656-1.png,A laptop sits open on top of a desk.,a laptop computer sitting on a desk with a picture of a mountain in the background. [SEP]
/home/forte/users/nishida/outputs/21656-2.png,A laptop sits open on top of a desk.,a laptop computer sitting on a desk with a blue screen. [SEP]
/home/forte/users/nishida/outputs/21656-3.png,A laptop sits open on top of a desk.,a laptop computer sitting on a desk with a keyboard on it. [SEP]
/home/forte/users/nishida/outputs/21657-1.png,"Three dogs on a dirt path, two laying down and one standing",a group of dogs are walking in the dirt. [SEP]
/home/forte/users/nishida/outputs/21657-2.png,"Three dogs on a dirt path, two laying down and one standing",a dog and a cat are walking on a dirt road. [SEP]
/home/forte/users/nishida/outputs/21657-3.png,"Three dogs on a dirt path, two laying down and one standing",a dog and a cat are sitting in the dirt. [SEP]
/home/forte/users/nishida/outputs/21658-1.png,A man riding a white surfboard on top of a wave.,a man riding a surfboard on a wave. [SEP]
/home/forte/users/nishida/outputs/21658-2.png,A man riding a white surfboard on top of a wave.,a man riding a surfboard on a wave. [SEP]
/home/forte/users/nishida/outputs/21658-3.png,A man riding a white surfboard on top of a wave.,a person riding a surfboard on a wave [SEP]
/home/forte/users/nishida/outputs/21659-1.png,A girl with a broken arm standing in a bathroom,a young girl holding a stuffed animal in a bathroom [SEP]
/home/forte/users/nishida/outputs/21659-2.png,A girl with a broken arm standing in a bathroom,a young girl standing in a bathroom with a toilet [SEP]
/home/forte/users/nishida/outputs/21659-3.png,A girl with a broken arm standing in a bathroom,a little girl brushing her teeth with a toothbrush. [SEP]
/home/forte/users/nishida/outputs/21660-1.png,A man performing a trick on his skateboard .,a man riding a skateboard on a sidewalk. [SEP]
/home/forte/users/nishida/outputs/21660-2.png,A man performing a trick on his skateboard .,a man riding a skateboard on a parking lot. [SEP]
/home/forte/users/nishida/outputs/21660-3.png,A man performing a trick on his skateboard .,a man riding a skateboard on a sidewalk. [SEP]
/home/forte/users/nishida/outputs/21661-1.png,A black cat is sitting on a purse on a bed.,a black cat sitting on a chair with a book [SEP]
/home/forte/users/nishida/outputs/21661-2.png,A black cat is sitting on a purse on a bed.,a cat with a black face and a white nose on a purse [SEP]
/home/forte/users/nishida/outputs/21661-3.png,A black cat is sitting on a purse on a bed.,a cat sitting on a chair with a stuffed animal [SEP]
/home/forte/users/nishida/outputs/21662-1.png,A group of boats in harbor next to a pier.,a harbor with a boat and a large ship [SEP]
/home/forte/users/nishida/outputs/21662-2.png,A group of boats in harbor next to a pier.,a harbor with many boats and a pier [SEP]
/home/forte/users/nishida/outputs/21662-3.png,A group of boats in harbor next to a pier.,a harbor with a boat and a pier [SEP]
/home/forte/users/nishida/outputs/21663-1.png,A kitchen with a refrigerator and a stove in it.,"a kitchen with a refrigerator, stove, and sink. [SEP]"
/home/forte/users/nishida/outputs/21663-2.png,A kitchen with a refrigerator and a stove in it.,"a kitchen with a refrigerator, stove, and sink. [SEP]"
/home/forte/users/nishida/outputs/21663-3.png,A kitchen with a refrigerator and a stove in it.,"a kitchen with a stove, microwave, and cabinets [SEP]"
/home/forte/users/nishida/outputs/21664-1.png,A bathroom with a long counter near a bathtub.  ,"a bathroom with a toilet, sink, and shower stall. [SEP]"
/home/forte/users/nishida/outputs/21664-2.png,A bathroom with a long counter near a bathtub.  ,"a bathroom with a toilet, sink, and shower stall [SEP]"
/home/forte/users/nishida/outputs/21664-3.png,A bathroom with a long counter near a bathtub.  ,a bathroom with a glass shower stall and a toilet [SEP]
/home/forte/users/nishida/outputs/21665-1.png,Filtred photograph of park bench with mountains in the background.,a bench sitting in the middle of a park. [SEP]
/home/forte/users/nishida/outputs/21665-2.png,Filtred photograph of park bench with mountains in the background.,a bench sitting in the middle of a park. [SEP]
/home/forte/users/nishida/outputs/21665-3.png,Filtred photograph of park bench with mountains in the background.,a bench sitting in the middle of a field. [SEP]
/home/forte/users/nishida/outputs/21666-1.png,A computer desk illumined by a lamp at night.,a computer sitting on a desk with a blue light on it. [SEP]
/home/forte/users/nishida/outputs/21666-2.png,A computer desk illumined by a lamp at night.,a desk with a computer and a keyboard on it [SEP]
/home/forte/users/nishida/outputs/21666-3.png,A computer desk illumined by a lamp at night.,a black and white photo of a laptop on a desk [SEP]
/home/forte/users/nishida/outputs/21667-1.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",a teddy bear sitting on a book with a birthday message. [SEP]
/home/forte/users/nishida/outputs/21667-2.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",a teddy bear holding a book with a birthday cake on it. [SEP]
/home/forte/users/nishida/outputs/21667-3.png,"A cloth book with a bear holding a cake with the words ""birthday wishes"" inscribed on it.",a teddy bear book with a birthday cake on it. [SEP]
/home/forte/users/nishida/outputs/21668-1.png,i think these are remote control airplanes in the air,a commercial airplane that is flying in the sky. [SEP]
/home/forte/users/nishida/outputs/21668-2.png,i think these are remote control airplanes in the air,a small airplane that is sitting on the ground. [SEP]
/home/forte/users/nishida/outputs/21668-3.png,i think these are remote control airplanes in the air,a small airplane that is on the ground. [SEP]
/home/forte/users/nishida/outputs/21669-1.png,Someone adding a slice of pizza to their plate.,a close up of a pizza on a plate [SEP]
/home/forte/users/nishida/outputs/21669-2.png,Someone adding a slice of pizza to their plate.,a person is taking a slice of pizza on a table [SEP]
/home/forte/users/nishida/outputs/21669-3.png,Someone adding a slice of pizza to their plate.,a person is cutting a pizza on a table [SEP]
/home/forte/users/nishida/outputs/21670-1.png,A white cake topped with coconut on a counter.,a cake with a bird on top of it [SEP]
/home/forte/users/nishida/outputs/21670-2.png,A white cake topped with coconut on a counter.,a close up of a cake on a table [SEP]
/home/forte/users/nishida/outputs/21670-3.png,A white cake topped with coconut on a counter.,a cake with a candle on top of it [SEP]
/home/forte/users/nishida/outputs/21671-1.png,Two sinks and mirrors line the right side of a public restroom.,a bathroom with a toilet and sink in it [SEP]
/home/forte/users/nishida/outputs/21671-2.png,Two sinks and mirrors line the right side of a public restroom.,"a bathroom with a toilet, sink, and toilet seat [SEP]"
/home/forte/users/nishida/outputs/21671-3.png,Two sinks and mirrors line the right side of a public restroom.,"a bathroom with a sink, toilet, and mirror [SEP]"
/home/forte/users/nishida/outputs/21672-1.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a close up of a sandwich on a plate [SEP]
/home/forte/users/nishida/outputs/21672-2.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a close up of a sandwich on a plate with a drink. [SEP]
/home/forte/users/nishida/outputs/21672-3.png,A PLATED SANDWICH AND SAUCE WITH A COFFEE MUG.,a close up of a sandwich on a plate with a fork [SEP]
/home/forte/users/nishida/outputs/21673-1.png,A female tennis player is stopped for a picture as the crowd watches down court.,a young girl is playing tennis on a court. [SEP]
/home/forte/users/nishida/outputs/21673-2.png,A female tennis player is stopped for a picture as the crowd watches down court.,a man standing on a tennis court holding a tennis racket. [SEP]
/home/forte/users/nishida/outputs/21673-3.png,A female tennis player is stopped for a picture as the crowd watches down court.,a crowd of people standing around a tennis court. [SEP]
