image_id,question,correct,generate
/home/forte/users/nishida/outputs/25924-3.png,what type of furniture is this?,table,hands
/home/forte/users/nishida/outputs/25924-3.png,is the pizza displayed on the cutting board?,yes,no
/home/forte/users/nishida/outputs/25924-3.png,is the pizza small?,yes,no
/home/forte/users/nishida/outputs/25924-3.png,is the pizza small or large?,small,small
/home/forte/users/nishida/outputs/25925-1.png,is this a beach?,yes,all
/home/forte/users/nishida/outputs/25925-1.png,what type of place is this?,beach,baseball
/home/forte/users/nishida/outputs/25925-1.png,is there a kayak?,yes,someone
/home/forte/users/nishida/outputs/25925-1.png,what type of vehicle is this?,kayak,motorcycle
/home/forte/users/nishida/outputs/25925-1.png,is there water?,yes,all
/home/forte/users/nishida/outputs/25925-1.png,what type of liquid is this?,water,hands
/home/forte/users/nishida/outputs/25925-1.png,are the people pushing the kayak?,yes,4
/home/forte/users/nishida/outputs/25925-1.png,is the kayak red?,yes,someone
/home/forte/users/nishida/outputs/25925-1.png,what color is the kayak?,red,maroon
/home/forte/users/nishida/outputs/25925-1.png,are there two people?,yes,2
/home/forte/users/nishida/outputs/25925-1.png,how many people are on the beach?,2,2
/home/forte/users/nishida/outputs/25925-2.png,is this a beach?,yes,all
/home/forte/users/nishida/outputs/25925-2.png,what type of place is this?,beach,baseball
/home/forte/users/nishida/outputs/25925-2.png,is there a kayak?,yes,all
/home/forte/users/nishida/outputs/25925-2.png,what type of vehicle is this?,kayak,motorcycle
/home/forte/users/nishida/outputs/25925-2.png,is there water?,yes,all
/home/forte/users/nishida/outputs/25925-2.png,what type of liquid is this?,water,hands
/home/forte/users/nishida/outputs/25925-2.png,are the people pushing the kayak?,yes,no
/home/forte/users/nishida/outputs/25925-2.png,is the kayak red?,yes,someone
/home/forte/users/nishida/outputs/25925-2.png,what color is the kayak?,red,maroon
/home/forte/users/nishida/outputs/25925-2.png,are there two people?,yes,2
/home/forte/users/nishida/outputs/25925-2.png,how many people are on the beach?,2,2
/home/forte/users/nishida/outputs/25925-3.png,is this a beach?,yes,all
/home/forte/users/nishida/outputs/25925-3.png,what type of place is this?,beach,baseball
/home/forte/users/nishida/outputs/25925-3.png,is there a kayak?,yes,all
/home/forte/users/nishida/outputs/25925-3.png,what type of vehicle is this?,kayak,motorcycle
/home/forte/users/nishida/outputs/25925-3.png,is there water?,yes,all
/home/forte/users/nishida/outputs/25925-3.png,what type of liquid is this?,water,hands
/home/forte/users/nishida/outputs/25925-3.png,are the people pushing the kayak?,yes,hands
/home/forte/users/nishida/outputs/25925-3.png,is the kayak red?,yes,someone
/home/forte/users/nishida/outputs/25925-3.png,what color is the kayak?,red,maroon
/home/forte/users/nishida/outputs/25925-3.png,are there two people?,yes,2
/home/forte/users/nishida/outputs/25925-3.png,how many people are on the beach?,2,2
/home/forte/users/nishida/outputs/25926-1.png,who is on snow skis?,person,someone
/home/forte/users/nishida/outputs/25926-1.png,are there snow skis?,yes,all
/home/forte/users/nishida/outputs/25926-1.png,what type of vehicle is this?,snow skis,motorcycle
/home/forte/users/nishida/outputs/25926-1.png,is there snow?,yes,all
/home/forte/users/nishida/outputs/25926-1.png,what type of weather is this?,snow,snow
/home/forte/users/nishida/outputs/25926-1.png,is the person traveling over snow?,yes,someone
/home/forte/users/nishida/outputs/25926-1.png,what is the person doing on the snow?,traveling over,standing
/home/forte/users/nishida/outputs/25926-2.png,who is on snow skis?,person,man
/home/forte/users/nishida/outputs/25926-2.png,are there snow skis?,yes,all
/home/forte/users/nishida/outputs/25926-2.png,what type of vehicle is this?,snow skis,motorcycle
/home/forte/users/nishida/outputs/25926-2.png,is there snow?,yes,all
/home/forte/users/nishida/outputs/25926-2.png,what type of weather is this?,snow,snow
/home/forte/users/nishida/outputs/25926-2.png,is the person traveling over snow?,yes,someone
/home/forte/users/nishida/outputs/25926-2.png,what is the person doing on the snow?,traveling over,standing
/home/forte/users/nishida/outputs/25926-3.png,who is on snow skis?,person,man
/home/forte/users/nishida/outputs/25926-3.png,are there snow skis?,yes,someone
/home/forte/users/nishida/outputs/25926-3.png,what type of vehicle is this?,snow skis,motorcycle
/home/forte/users/nishida/outputs/25926-3.png,is there snow?,yes,all
/home/forte/users/nishida/outputs/25926-3.png,what type of weather is this?,snow,snow
/home/forte/users/nishida/outputs/25926-3.png,is the person traveling over snow?,yes,someone
/home/forte/users/nishida/outputs/25926-3.png,what is the person doing on the snow?,traveling over,sitting
/home/forte/users/nishida/outputs/25927-1.png,what animal is in the picture?,dog,dog
/home/forte/users/nishida/outputs/25927-1.png,is there a Frisbee?,yes,all
/home/forte/users/nishida/outputs/25927-1.png,what is the dog catching?,Frisbee,baseball
/home/forte/users/nishida/outputs/25927-1.png,is this a park?,yes,4
/home/forte/users/nishida/outputs/25927-1.png,what type of place is this?,park,baseball
/home/forte/users/nishida/outputs/25927-1.png,is the dog jumping?,yes,4
/home/forte/users/nishida/outputs/25927-1.png,what is the dog doing?,jumping,running
/home/forte/users/nishida/outputs/25927-1.png,is the dog catching a Frisbee?,yes,no
/home/forte/users/nishida/outputs/25927-1.png,is this a Border Collie dog?,yes,4
/home/forte/users/nishida/outputs/25927-1.png,what type of dog is this?,Border Collie,siamese
/home/forte/users/nishida/outputs/25927-2.png,what animal is in the picture?,dog,dog
/home/forte/users/nishida/outputs/25927-2.png,is there a Frisbee?,yes,all
/home/forte/users/nishida/outputs/25927-2.png,what is the dog catching?,Frisbee,baseball
/home/forte/users/nishida/outputs/25927-2.png,is this a park?,yes,
/home/forte/users/nishida/outputs/25927-2.png,what type of place is this?,park,baseball
/home/forte/users/nishida/outputs/25927-2.png,is the dog jumping?,yes,4
/home/forte/users/nishida/outputs/25927-2.png,what is the dog doing?,jumping,running
/home/forte/users/nishida/outputs/25927-2.png,is the dog catching a Frisbee?,yes,no
/home/forte/users/nishida/outputs/25927-2.png,is this a Border Collie dog?,yes,4
/home/forte/users/nishida/outputs/25927-2.png,what type of dog is this?,Border Collie,siamese
/home/forte/users/nishida/outputs/25927-3.png,what animal is in the picture?,dog,dog
/home/forte/users/nishida/outputs/25927-3.png,is there a Frisbee?,yes,all
/home/forte/users/nishida/outputs/25927-3.png,what is the dog catching?,Frisbee,baseball
/home/forte/users/nishida/outputs/25927-3.png,is this a park?,yes,mani
/home/forte/users/nishida/outputs/25927-3.png,what type of place is this?,park,baseball
/home/forte/users/nishida/outputs/25927-3.png,is the dog jumping?,yes,4
/home/forte/users/nishida/outputs/25927-3.png,what is the dog doing?,jumping,running
/home/forte/users/nishida/outputs/25927-3.png,is the dog catching a Frisbee?,yes,no
/home/forte/users/nishida/outputs/25927-3.png,is this a Border Collie dog?,yes,4
/home/forte/users/nishida/outputs/25927-3.png,what type of dog is this?,Border Collie,siamese
/home/forte/users/nishida/outputs/25928-1.png,who are in the picture?,doctors,men
/home/forte/users/nishida/outputs/25928-1.png,are the doctors wearing caps?,yes,all
/home/forte/users/nishida/outputs/25928-1.png,what are the doctors wearing?,caps,all white
/home/forte/users/nishida/outputs/25928-1.png,are the doctors wearing white coats?,yes,all
/home/forte/users/nishida/outputs/25928-1.png,what are the doctors wearing?,white coats,all white
/home/forte/users/nishida/outputs/25928-1.png,is this a group of doctors?,yes,all
/home/forte/users/nishida/outputs/25928-1.png,is this a group or a single doctor?,group,all
/home/forte/users/nishida/outputs/25928-2.png,who are in the picture?,doctors,people
/home/forte/users/nishida/outputs/25928-2.png,are the doctors wearing caps?,yes,no
/home/forte/users/nishida/outputs/25928-2.png,what are the doctors wearing?,caps,all white
/home/forte/users/nishida/outputs/25928-2.png,are the doctors wearing white coats?,yes,all
/home/forte/users/nishida/outputs/25928-2.png,what are the doctors wearing?,white coats,all white
/home/forte/users/nishida/outputs/25928-2.png,is this a group of doctors?,yes,all
/home/forte/users/nishida/outputs/25928-2.png,is this a group or a single doctor?,group,all
/home/forte/users/nishida/outputs/25928-3.png,who are in the picture?,doctors,man
/home/forte/users/nishida/outputs/25928-3.png,are the doctors wearing caps?,yes,no
/home/forte/users/nishida/outputs/25928-3.png,what are the doctors wearing?,caps,all white
/home/forte/users/nishida/outputs/25928-3.png,are the doctors wearing white coats?,yes,all
/home/forte/users/nishida/outputs/25928-3.png,what are the doctors wearing?,white coats,all white
/home/forte/users/nishida/outputs/25928-3.png,is this a group of doctors?,yes,all
/home/forte/users/nishida/outputs/25928-3.png,is this a group or a single doctor?,group,all
/home/forte/users/nishida/outputs/25929-1.png,what type of vehicle is this?,truck,truck
/home/forte/users/nishida/outputs/25929-1.png,is this a building?,yes,all
/home/forte/users/nishida/outputs/25929-1.png,what type of place is this?,building,town
/home/forte/users/nishida/outputs/25929-1.png,is the truck parked?,yes,all
/home/forte/users/nishida/outputs/25929-1.png,is the truck red?,yes,all
/home/forte/users/nishida/outputs/25929-1.png,what color is the truck?,red,maroon
/home/forte/users/nishida/outputs/25929-1.png,is the truck parked in front of the building?,yes,no
/home/forte/users/nishida/outputs/25929-1.png,is the truck in front of or behind the building?,in front of,in front of
/home/forte/users/nishida/outputs/25929-2.png,what type of vehicle is this?,truck,truck
/home/forte/users/nishida/outputs/25929-2.png,is this a building?,yes,no
/home/forte/users/nishida/outputs/25929-2.png,what type of place is this?,building,gravel lot
/home/forte/users/nishida/outputs/25929-2.png,is the truck parked?,yes,all
/home/forte/users/nishida/outputs/25929-2.png,is the truck red?,yes,all
/home/forte/users/nishida/outputs/25929-2.png,what color is the truck?,red,maroon
/home/forte/users/nishida/outputs/25929-2.png,is the truck parked in front of the building?,yes,no
/home/forte/users/nishida/outputs/25929-2.png,is the truck in front of or behind the building?,in front of,in front of
/home/forte/users/nishida/outputs/25929-3.png,what type of vehicle is this?,truck,motorcycle
/home/forte/users/nishida/outputs/25929-3.png,is this a building?,yes,all
/home/forte/users/nishida/outputs/25929-3.png,what type of place is this?,building,baseball
/home/forte/users/nishida/outputs/25929-3.png,is the truck parked?,yes,all hands
/home/forte/users/nishida/outputs/25929-3.png,is the truck red?,yes,all
/home/forte/users/nishida/outputs/25929-3.png,what color is the truck?,red,maroon
/home/forte/users/nishida/outputs/25929-3.png,is the truck parked in front of the building?,yes,someone
/home/forte/users/nishida/outputs/25929-3.png,is the truck in front of or behind the building?,in front of,in front of
/home/forte/users/nishida/outputs/25930-1.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-1.png,is this a motorcycle?,yes,all
/home/forte/users/nishida/outputs/25930-1.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-1.png,are the men working on a motorcycle?,yes,no
/home/forte/users/nishida/outputs/25930-1.png,what are the men doing?,working,motorcycle
/home/forte/users/nishida/outputs/25930-1.png,are there two men?,yes,2
/home/forte/users/nishida/outputs/25930-1.png,how many men are working on a motorcycle?,2,2
/home/forte/users/nishida/outputs/25930-1.png,is it raining?,yes,all
/home/forte/users/nishida/outputs/25930-1.png,is it raining or snowing?,raining,all
/home/forte/users/nishida/outputs/25930-2.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-2.png,is this a motorcycle?,yes,all
/home/forte/users/nishida/outputs/25930-2.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-2.png,are the men working on a motorcycle?,yes,hands
/home/forte/users/nishida/outputs/25930-2.png,what are the men doing?,working,sitting
/home/forte/users/nishida/outputs/25930-2.png,are there two men?,yes,man
/home/forte/users/nishida/outputs/25930-2.png,how many men are working on a motorcycle?,2,2
/home/forte/users/nishida/outputs/25930-2.png,is it raining?,yes,all
/home/forte/users/nishida/outputs/25930-2.png,is it raining or snowing?,raining,all
/home/forte/users/nishida/outputs/25930-3.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-3.png,is this a motorcycle?,yes,someone
/home/forte/users/nishida/outputs/25930-3.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-3.png,are the men working on a motorcycle?,yes,someone
/home/forte/users/nishida/outputs/25930-3.png,what are the men doing?,working,using
/home/forte/users/nishida/outputs/25930-3.png,are there two men?,yes,man
/home/forte/users/nishida/outputs/25930-3.png,how many men are working on a motorcycle?,2,2
/home/forte/users/nishida/outputs/25930-3.png,is it raining?,yes,all
/home/forte/users/nishida/outputs/25930-3.png,is it raining or snowing?,raining,all
/home/forte/users/nishida/outputs/25931-1.png,who is holding a snowboard?,person,someone
/home/forte/users/nishida/outputs/25931-1.png,is there a snowboard?,yes,all
/home/forte/users/nishida/outputs/25931-1.png,what type of board is this?,snowboard,skateboard
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background?,yes,
/home/forte/users/nishida/outputs/25931-1.png,what type of place is in the background?,mountains,mountains
/home/forte/users/nishida/outputs/25931-1.png,is the person holding a snowboard?,yes,someone
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background?,yes,
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background or in the foreground?,background,foreground
/home/forte/users/nishida/outputs/25931-2.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-2.png,is there a snowboard?,yes,someone
/home/forte/users/nishida/outputs/25931-2.png,what type of board is this?,snowboard,skateboard
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background?,yes,
/home/forte/users/nishida/outputs/25931-2.png,what type of place is in the background?,mountains,mountains
/home/forte/users/nishida/outputs/25931-2.png,is the person holding a snowboard?,yes,someone
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background?,yes,
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background or in the foreground?,background,foreground
/home/forte/users/nishida/outputs/25931-3.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-3.png,is there a snowboard?,yes,all
/home/forte/users/nishida/outputs/25931-3.png,what type of board is this?,snowboard,skateboard
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background?,yes,
/home/forte/users/nishida/outputs/25931-3.png,what type of place is in the background?,mountains,mountains
/home/forte/users/nishida/outputs/25931-3.png,is the person holding a snowboard?,yes,no
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background?,yes,
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background or in the foreground?,background,foreground
/home/forte/users/nishida/outputs/25932-1.png,who is throwing a frisbee?,child,someone
/home/forte/users/nishida/outputs/25932-1.png,is there a frisbee?,yes,all
/home/forte/users/nishida/outputs/25932-1.png,what is the child throwing?,frisbee,baseball
/home/forte/users/nishida/outputs/25932-1.png,is this a field?,yes,all
/home/forte/users/nishida/outputs/25932-1.png,what type of place is this?,field,baseball
/home/forte/users/nishida/outputs/25932-1.png,is the child throwing a frisbee?,yes,no
/home/forte/users/nishida/outputs/25932-1.png,what is the child doing?,throwing,someone
/home/forte/users/nishida/outputs/25932-1.png,is the child young?,yes,someone
/home/forte/users/nishida/outputs/25932-1.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-1.png,is the child in a field?,yes,4
/home/forte/users/nishida/outputs/25932-1.png,is the child in a field or in a city?,in,baseball
/home/forte/users/nishida/outputs/25932-2.png,who is throwing a frisbee?,child,man
/home/forte/users/nishida/outputs/25932-2.png,is there a frisbee?,yes,someone
/home/forte/users/nishida/outputs/25932-2.png,what is the child throwing?,frisbee,baseball
/home/forte/users/nishida/outputs/25932-2.png,is this a field?,yes,all
/home/forte/users/nishida/outputs/25932-2.png,what type of place is this?,field,baseball
/home/forte/users/nishida/outputs/25932-2.png,is the child throwing a frisbee?,yes,someone
/home/forte/users/nishida/outputs/25932-2.png,what is the child doing?,throwing,hands
/home/forte/users/nishida/outputs/25932-2.png,is the child young?,yes,someone
/home/forte/users/nishida/outputs/25932-2.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-2.png,is the child in a field?,yes,4
/home/forte/users/nishida/outputs/25932-2.png,is the child in a field or in a city?,in,baseball
/home/forte/users/nishida/outputs/25932-3.png,who is throwing a frisbee?,child,someone
/home/forte/users/nishida/outputs/25932-3.png,is there a frisbee?,yes,someone
/home/forte/users/nishida/outputs/25932-3.png,what is the child throwing?,frisbee,baseball
/home/forte/users/nishida/outputs/25932-3.png,is this a field?,yes,all
/home/forte/users/nishida/outputs/25932-3.png,what type of place is this?,field,baseball
/home/forte/users/nishida/outputs/25932-3.png,is the child throwing a frisbee?,yes,no
/home/forte/users/nishida/outputs/25932-3.png,what is the child doing?,throwing,running
/home/forte/users/nishida/outputs/25932-3.png,is the child young?,yes,someone
/home/forte/users/nishida/outputs/25932-3.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-3.png,is the child in a field?,yes,someone
/home/forte/users/nishida/outputs/25932-3.png,is the child in a field or in a city?,in,baseball
/home/forte/users/nishida/outputs/25933-1.png,what type of appliance is this?,microwave,hand
/home/forte/users/nishida/outputs/25933-1.png,are there kitchen cupboards?,yes,all
/home/forte/users/nishida/outputs/25933-1.png,what type of furniture is this?,kitchen cupboards,hand
/home/forte/users/nishida/outputs/25933-1.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,almond
/home/forte/users/nishida/outputs/25933-1.png,is the microwave next to and underneath the kitchen cupboards?,yes,no
/home/forte/users/nishida/outputs/25933-1.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,under
/home/forte/users/nishida/outputs/25933-2.png,what type of appliance is this?,microwave,toilets
/home/forte/users/nishida/outputs/25933-2.png,are there kitchen cupboards?,yes,all
/home/forte/users/nishida/outputs/25933-2.png,what type of furniture is this?,kitchen cupboards,wood
/home/forte/users/nishida/outputs/25933-2.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,almond
/home/forte/users/nishida/outputs/25933-2.png,is the microwave next to and underneath the kitchen cupboards?,yes,almond
/home/forte/users/nishida/outputs/25933-2.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,under
/home/forte/users/nishida/outputs/25933-3.png,what type of appliance is this?,microwave,hand
/home/forte/users/nishida/outputs/25933-3.png,are there kitchen cupboards?,yes,all
/home/forte/users/nishida/outputs/25933-3.png,what type of furniture is this?,kitchen cupboards,wood
/home/forte/users/nishida/outputs/25933-3.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,almond
/home/forte/users/nishida/outputs/25933-3.png,is the microwave next to and underneath the kitchen cupboards?,yes,all white
/home/forte/users/nishida/outputs/25933-3.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,under
/home/forte/users/nishida/outputs/25934-1.png,what type of place is this?,bathroom,bathroom
/home/forte/users/nishida/outputs/25934-1.png,is there a sink?,yes,all
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,sink,bathroom sink
/home/forte/users/nishida/outputs/25934-1.png,is there a standup shower?,yes,all
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,standup shower,bathroom sink
/home/forte/users/nishida/outputs/25934-1.png,is there a toilet?,yes,no
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,toilet,bathroom sink
/home/forte/users/nishida/outputs/25934-2.png,what type of place is this?,bathroom,bathroom
/home/forte/users/nishida/outputs/25934-2.png,is there a sink?,yes,all
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,sink,bathroom sink
/home/forte/users/nishida/outputs/25934-2.png,is there a standup shower?,yes,all
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,standup shower,bathroom sink
/home/forte/users/nishida/outputs/25934-2.png,is there a toilet?,yes,all
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,toilet,bathroom sink
/home/forte/users/nishida/outputs/25934-3.png,what type of place is this?,bathroom,bathroom
/home/forte/users/nishida/outputs/25934-3.png,is there a sink?,yes,all
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,sink,toilets
/home/forte/users/nishida/outputs/25934-3.png,is there a standup shower?,yes,man
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,standup shower,toilets
/home/forte/users/nishida/outputs/25934-3.png,is there a toilet?,yes,all
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,toilet,toilets
/home/forte/users/nishida/outputs/25935-1.png,what type of vehicle is this?,dump truck,motorcycle
/home/forte/users/nishida/outputs/25935-1.png,is this a road?,yes,all
/home/forte/users/nishida/outputs/25935-1.png,what type of place is this?,road,gravel
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked?,yes,no
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck red?,yes,all
/home/forte/users/nishida/outputs/25935-1.png,what color is the dump truck?,red,maroon
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked on the side of the road?,yes,no
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25935-2.png,what type of vehicle is this?,dump truck,motorcycle
/home/forte/users/nishida/outputs/25935-2.png,is this a road?,yes,all
/home/forte/users/nishida/outputs/25935-2.png,what type of place is this?,road,gravel lot
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked?,yes,no
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck red?,yes,all
/home/forte/users/nishida/outputs/25935-2.png,what color is the dump truck?,red,maroon
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked on the side of the road?,yes,no
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25935-3.png,what type of vehicle is this?,dump truck,motorcycle
/home/forte/users/nishida/outputs/25935-3.png,is this a road?,yes,all
/home/forte/users/nishida/outputs/25935-3.png,what type of place is this?,road,gravel
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked?,yes,no
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck red?,yes,all
/home/forte/users/nishida/outputs/25935-3.png,what color is the dump truck?,red,maroon
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked on the side of the road?,yes,no
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25936-1.png,who is going down a stair handrail?,skateboarder,someone
/home/forte/users/nishida/outputs/25936-1.png,is there a stair handrail?,yes,all
/home/forte/users/nishida/outputs/25936-1.png,what is the skateboarder going down?,stair handrail,hand
/home/forte/users/nishida/outputs/25936-1.png,are there people watching?,yes,someone
/home/forte/users/nishida/outputs/25936-1.png,is the skateboarder going down a stair handrail?,yes,no
/home/forte/users/nishida/outputs/25936-1.png,what is the skateboarder doing?,going down,skateboarding
/home/forte/users/nishida/outputs/25936-1.png,are there people watching while the skateboarder is going down a stair handrail?,yes,someone
/home/forte/users/nishida/outputs/25936-2.png,who is going down a stair handrail?,skateboarder,skateboarder
/home/forte/users/nishida/outputs/25936-2.png,is there a stair handrail?,yes,someone
/home/forte/users/nishida/outputs/25936-2.png,what is the skateboarder going down?,stair handrail,stairs
/home/forte/users/nishida/outputs/25936-2.png,are there people watching?,yes,someone
/home/forte/users/nishida/outputs/25936-2.png,is the skateboarder going down a stair handrail?,yes,no
/home/forte/users/nishida/outputs/25936-2.png,what is the skateboarder doing?,going down,someone
/home/forte/users/nishida/outputs/25936-2.png,are there people watching while the skateboarder is going down a stair handrail?,yes,someone
/home/forte/users/nishida/outputs/25936-3.png,who is going down a stair handrail?,skateboarder,skateboarder
/home/forte/users/nishida/outputs/25936-3.png,is there a stair handrail?,yes,
/home/forte/users/nishida/outputs/25936-3.png,what is the skateboarder going down?,stair handrail,someone
/home/forte/users/nishida/outputs/25936-3.png,are there people watching?,yes,someone
/home/forte/users/nishida/outputs/25936-3.png,is the skateboarder going down a stair handrail?,yes,no
/home/forte/users/nishida/outputs/25936-3.png,what is the skateboarder doing?,going down,someone
/home/forte/users/nishida/outputs/25936-3.png,are there people watching while the skateboarder is going down a stair handrail?,yes,someone
/home/forte/users/nishida/outputs/25937-1.png,what type of object is this?,clock,hands
/home/forte/users/nishida/outputs/25937-1.png,is this the Chicago Board of Trade building?,yes,someone
/home/forte/users/nishida/outputs/25937-1.png,what type of place is this?,Chicago Board of Trade building,baseball
/home/forte/users/nishida/outputs/25937-1.png,is the clock decorating the Chicago Board of Trade building?,yes,no
/home/forte/users/nishida/outputs/25937-1.png,is the clock large?,yes,no
/home/forte/users/nishida/outputs/25937-1.png,is the clock large or small?,large,large
