image_id,question,correct,generate
/home/forte/users/nishida/outputs-flickr/21624-1.png,<pad> question: What kind of weather did the infants have to endure?</s>,snow,yes
/home/forte/users/nishida/outputs-flickr/21624-2.png,<pad> question: What is the name of the two children in the snow?</s>,infants,yes
/home/forte/users/nishida/outputs-flickr/21624-2.png,<pad> question: What color is the infant wearing?</s>,jacket,no
/home/forte/users/nishida/outputs-flickr/21624-2.png,<pad> question: What color is the jacket worn by the infants?</s>,flower,yes
/home/forte/users/nishida/outputs-flickr/21624-2.png,<pad> question: What color is the infant wearing?</s>,jacket,no
/home/forte/users/nishida/outputs-flickr/21624-2.png,<pad> question: What kind of weather did the infants have to endure?</s>,snow,yes
/home/forte/users/nishida/outputs-flickr/21624-3.png,<pad> question: What is the name of the two children in the snow?</s>,infants,yes
/home/forte/users/nishida/outputs-flickr/21624-3.png,<pad> question: What color is the infant wearing?</s>,jacket,yes
/home/forte/users/nishida/outputs-flickr/21624-3.png,<pad> question: What color is the jacket worn by the infants?</s>,flower,yes
/home/forte/users/nishida/outputs-flickr/21624-3.png,<pad> question: What color is the infant wearing?</s>,jacket,yes
/home/forte/users/nishida/outputs-flickr/21624-3.png,<pad> question: What kind of weather did the infants have to endure?</s>,snow,yes
/home/forte/users/nishida/outputs-flickr/21625-1.png,<pad> question: What is the name of the man walking between two buildings?</s>,man,no
/home/forte/users/nishida/outputs-flickr/21625-1.png,<pad> question: A man and a woman walking between two buildings?</s>,woman,yes
/home/forte/users/nishida/outputs-flickr/21625-1.png,<pad> question: What are the two buildings?</s>,buildings,yes
/home/forte/users/nishida/outputs-flickr/21625-2.png,<pad> question: What is the name of the man walking between two buildings?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21625-2.png,<pad> question: A man and a woman walking between two buildings?</s>,woman,yes
/home/forte/users/nishida/outputs-flickr/21625-2.png,<pad> question: What are the two buildings?</s>,buildings,yes
/home/forte/users/nishida/outputs-flickr/21625-3.png,<pad> question: What is the name of the man walking between two buildings?</s>,man,no
/home/forte/users/nishida/outputs-flickr/21625-3.png,<pad> question: A man and a woman walking between two buildings?</s>,woman,yes
/home/forte/users/nishida/outputs-flickr/21625-3.png,<pad> question: What are the two buildings?</s>,buildings,yes
/home/forte/users/nishida/outputs-flickr/21626-1.png,<pad> question: Who tried and failed to defend a shot in a hockey game?</s>,goalie,no
/home/forte/users/nishida/outputs-flickr/21626-1.png,<pad> question: What did a goalie try to defend?</s>,shot,yes
/home/forte/users/nishida/outputs-flickr/21626-1.png,<pad> question: In what sport did a goalie try to defend a shot?</s>,hockey,yes
/home/forte/users/nishida/outputs-flickr/21626-1.png,<pad> question: What type of hockey game did the goalie fail to defend?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21626-2.png,<pad> question: Who tried and failed to defend a shot in a hockey game?</s>,goalie,no
/home/forte/users/nishida/outputs-flickr/21626-2.png,<pad> question: What did a goalie try to defend?</s>,shot,yes
/home/forte/users/nishida/outputs-flickr/21626-2.png,<pad> question: In what sport did a goalie try to defend a shot?</s>,hockey,yes
/home/forte/users/nishida/outputs-flickr/21626-2.png,<pad> question: What type of hockey game did the goalie fail to defend?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21626-3.png,<pad> question: Who tried and failed to defend a shot in a hockey game?</s>,goalie,no
/home/forte/users/nishida/outputs-flickr/21626-3.png,<pad> question: What did a goalie try to defend?</s>,shot,yes
/home/forte/users/nishida/outputs-flickr/21626-3.png,<pad> question: In what sport did a goalie try to defend a shot?</s>,hockey,yes
/home/forte/users/nishida/outputs-flickr/21626-3.png,<pad> question: What type of hockey game did the goalie fail to defend?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21627-1.png,<pad> question: What is the name of the city where people walk in different directions?</s>,city,yes
/home/forte/users/nishida/outputs-flickr/21627-1.png,<pad> question: What is the name of the street where people walk in different directions?</s>,street,yes
/home/forte/users/nishida/outputs-flickr/21627-1.png,<pad> question: How many people walk in a city street?</s>,people,yes
/home/forte/users/nishida/outputs-flickr/21627-1.png,<pad> question: What do people walk in on a city street?</s>,directions,yes
/home/forte/users/nishida/outputs-flickr/21627-2.png,<pad> question: What is the name of the city where people walk in different directions?</s>,city,yes
/home/forte/users/nishida/outputs-flickr/21627-2.png,<pad> question: What is the name of the street where people walk in different directions?</s>,street,yes
/home/forte/users/nishida/outputs-flickr/21627-2.png,<pad> question: How many people walk in a city street?</s>,people,yes
/home/forte/users/nishida/outputs-flickr/21627-2.png,<pad> question: What do people walk in on a city street?</s>,directions,yes
/home/forte/users/nishida/outputs-flickr/21627-3.png,<pad> question: What is the name of the city where people walk in different directions?</s>,city,yes
/home/forte/users/nishida/outputs-flickr/21627-3.png,<pad> question: What is the name of the street where people walk in different directions?</s>,street,yes
/home/forte/users/nishida/outputs-flickr/21627-3.png,<pad> question: How many people walk in a city street?</s>,people,yes
/home/forte/users/nishida/outputs-flickr/21627-3.png,<pad> question: What do people walk in on a city street?</s>,directions,yes
/home/forte/users/nishida/outputs-flickr/21628-1.png,<pad> question: What animal carries an object in the snow?</s>,dog,no
/home/forte/users/nishida/outputs-flickr/21628-1.png,<pad> question: What does the black dog carry in the snow?</s>,object,no
/home/forte/users/nishida/outputs-flickr/21628-1.png,<pad> question: What kind of weather does the black dog carry an object in?</s>,snow,yes
/home/forte/users/nishida/outputs-flickr/21628-2.png,<pad> question: What animal carries an object in the snow?</s>,dog,no
/home/forte/users/nishida/outputs-flickr/21628-2.png,<pad> question: What does the black dog carry in the snow?</s>,object,yes
/home/forte/users/nishida/outputs-flickr/21628-2.png,<pad> question: What kind of weather does the black dog carry an object in?</s>,snow,yes
/home/forte/users/nishida/outputs-flickr/21628-3.png,<pad> question: What animal carries an object in the snow?</s>,dog,no
/home/forte/users/nishida/outputs-flickr/21628-3.png,<pad> question: What does the black dog carry in the snow?</s>,object,no
/home/forte/users/nishida/outputs-flickr/21628-3.png,<pad> question: What kind of weather does the black dog carry an object in?</s>,snow,no
/home/forte/users/nishida/outputs-flickr/21629-1.png,<pad> question: Who sits in front of a hut?</s>,women,yes
/home/forte/users/nishida/outputs-flickr/21629-1.png,<pad> question: In what part of a hut do African women sit?</s>,front,yes
/home/forte/users/nishida/outputs-flickr/21629-1.png,<pad> question: What do African women sit in front of?</s>,hut,yes
/home/forte/users/nishida/outputs-flickr/21629-2.png,<pad> question: Who sits in front of a hut?</s>,women,yes
/home/forte/users/nishida/outputs-flickr/21629-2.png,<pad> question: In what part of a hut do African women sit?</s>,front,yes
/home/forte/users/nishida/outputs-flickr/21629-2.png,<pad> question: What do African women sit in front of?</s>,hut,yes
/home/forte/users/nishida/outputs-flickr/21629-3.png,<pad> question: Who sits in front of a hut?</s>,women,yes
/home/forte/users/nishida/outputs-flickr/21629-3.png,<pad> question: In what part of a hut do African women sit?</s>,front,yes
/home/forte/users/nishida/outputs-flickr/21629-3.png,<pad> question: What do African women sit in front of?</s>,hut,yes
/home/forte/users/nishida/outputs-flickr/21630-1.png,<pad> question: What kind of animal sits near a person wearing long pants and pink flip-flop shoes?</s>,cat,cat
/home/forte/users/nishida/outputs-flickr/21630-1.png,<pad> question: A cat sits near what?</s>,person,no
/home/forte/users/nishida/outputs-flickr/21630-1.png,<pad> question: What type of clothing does a cat wear?</s>,pants,no
/home/forte/users/nishida/outputs-flickr/21630-1.png,<pad> question: What type of shoes do cats wear?</s>,flip,no
/home/forte/users/nishida/outputs-flickr/21630-1.png,<pad> question: What type of shoes are worn by cats?</s>,flop,no
/home/forte/users/nishida/outputs-flickr/21630-1.png,<pad> question: What kind of shoes does a cat wear?</s>,shoes,no
/home/forte/users/nishida/outputs-flickr/21630-2.png,<pad> question: What kind of animal sits near a person wearing long pants and pink flip-flop shoes?</s>,cat,cat
/home/forte/users/nishida/outputs-flickr/21630-2.png,<pad> question: A cat sits near what?</s>,person,yes
/home/forte/users/nishida/outputs-flickr/21630-2.png,<pad> question: What type of clothing does a cat wear?</s>,pants,no
/home/forte/users/nishida/outputs-flickr/21630-2.png,<pad> question: What type of shoes do cats wear?</s>,flip,no
/home/forte/users/nishida/outputs-flickr/21630-2.png,<pad> question: What type of shoes are worn by cats?</s>,flop,no
/home/forte/users/nishida/outputs-flickr/21630-2.png,<pad> question: What kind of shoes does a cat wear?</s>,shoes,no
/home/forte/users/nishida/outputs-flickr/21630-3.png,<pad> question: What kind of animal sits near a person wearing long pants and pink flip-flop shoes?</s>,cat,no
/home/forte/users/nishida/outputs-flickr/21630-3.png,<pad> question: A cat sits near what?</s>,person,no
/home/forte/users/nishida/outputs-flickr/21630-3.png,<pad> question: What type of clothing does a cat wear?</s>,pants,no cat
/home/forte/users/nishida/outputs-flickr/21630-3.png,<pad> question: What type of shoes do cats wear?</s>,flip,no
/home/forte/users/nishida/outputs-flickr/21630-3.png,<pad> question: What type of shoes are worn by cats?</s>,flop,no
/home/forte/users/nishida/outputs-flickr/21630-3.png,<pad> question: What kind of shoes does a cat wear?</s>,shoes,no
/home/forte/users/nishida/outputs-flickr/21631-1.png,<pad> question: What is the name of the person skateboarding up a ramp?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21631-1.png,<pad> question: What is a man skateboarding up?</s>,ramp,yes
/home/forte/users/nishida/outputs-flickr/21631-2.png,<pad> question: What is the name of the person skateboarding up a ramp?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21631-2.png,<pad> question: What is a man skateboarding up?</s>,ramp,yes
/home/forte/users/nishida/outputs-flickr/21631-3.png,<pad> question: What is the name of the person skateboarding up a ramp?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21631-3.png,<pad> question: What is a man skateboarding up?</s>,ramp,yes
/home/forte/users/nishida/outputs-flickr/21632-1.png,<pad> question: What is the name of the man in a red jacket?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21632-1.png,<pad> question: What type of clothing is a mountain climber wearing?</s>,jacket,yes
/home/forte/users/nishida/outputs-flickr/21632-1.png,<pad> question: What is the name of the mountain he climbs?</s>,mountain,yes
/home/forte/users/nishida/outputs-flickr/21632-1.png,<pad> question: What type of mountain is the man in a red jacket climbing?</s>,rock,yes
/home/forte/users/nishida/outputs-flickr/21632-1.png,<pad> question: What is the name of the mountain he climbs?</s>,mountain,yes
/home/forte/users/nishida/outputs-flickr/21632-2.png,<pad> question: What is the name of the man in a red jacket?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21632-2.png,<pad> question: What type of clothing is a mountain climber wearing?</s>,jacket,jacket
/home/forte/users/nishida/outputs-flickr/21632-2.png,<pad> question: What is the name of the mountain he climbs?</s>,mountain,yes
/home/forte/users/nishida/outputs-flickr/21632-2.png,<pad> question: What type of mountain is the man in a red jacket climbing?</s>,rock,yes
/home/forte/users/nishida/outputs-flickr/21632-2.png,<pad> question: What is the name of the mountain he climbs?</s>,mountain,yes
/home/forte/users/nishida/outputs-flickr/21632-3.png,<pad> question: What is the name of the man in a red jacket?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21632-3.png,<pad> question: What type of clothing is a mountain climber wearing?</s>,jacket,jacket
/home/forte/users/nishida/outputs-flickr/21632-3.png,<pad> question: What is the name of the mountain he climbs?</s>,mountain,yes
/home/forte/users/nishida/outputs-flickr/21632-3.png,<pad> question: What type of mountain is the man in a red jacket climbing?</s>,rock,yes
/home/forte/users/nishida/outputs-flickr/21632-3.png,<pad> question: What is the name of the mountain he climbs?</s>,mountain,yes
/home/forte/users/nishida/outputs-flickr/21633-1.png,<pad> question: Who is doing a skateboard trick?</s>,Man,yes
/home/forte/users/nishida/outputs-flickr/21633-1.png,<pad> question: What is a skateboard trick?</s>,trick,yes
/home/forte/users/nishida/outputs-flickr/21633-2.png,<pad> question: Who is doing a skateboard trick?</s>,Man,yes
/home/forte/users/nishida/outputs-flickr/21633-2.png,<pad> question: What is a skateboard trick?</s>,trick,yes
/home/forte/users/nishida/outputs-flickr/21633-3.png,<pad> question: Who is doing a skateboard trick?</s>,Man,yes
/home/forte/users/nishida/outputs-flickr/21633-3.png,<pad> question: What is a skateboard trick?</s>,trick,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: What is the name of the girl that has started playing with dad?</s>,baby,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: What is the name of the baby that he has been taking to the arcade with him?</s>,girl,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: Where does dad watch his daughter play?</s>,arcade,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: Who watches other people play pinball?</s>,dad,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: What does the dad enjoy watching play with his daughter?</s>,others,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: What game does the dad enjoy playing?</s>,pinball,yes
/home/forte/users/nishida/outputs-flickr/21634-1.png,<pad> question: What does the dad enjoy watching other people play?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: What is the name of the girl that has started playing with dad?</s>,baby,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: What is the name of the baby that he has been taking to the arcade with him?</s>,girl,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: Where does dad watch his daughter play?</s>,arcade,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: Who watches other people play pinball?</s>,dad,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: What does the dad enjoy watching play with his daughter?</s>,others,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: What game does the dad enjoy playing?</s>,pinball,yes
/home/forte/users/nishida/outputs-flickr/21634-2.png,<pad> question: What does the dad enjoy watching other people play?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: What is the name of the girl that has started playing with dad?</s>,baby,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: What is the name of the baby that he has been taking to the arcade with him?</s>,girl,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: Where does dad watch his daughter play?</s>,arcade,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: Who watches other people play pinball?</s>,dad,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: What does the dad enjoy watching play with his daughter?</s>,others,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: What game does the dad enjoy playing?</s>,pinball,yes
/home/forte/users/nishida/outputs-flickr/21634-3.png,<pad> question: What does the dad enjoy watching other people play?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21635-1.png,<pad> question: What kind of boys were playing outside?</s>,boys,yes
/home/forte/users/nishida/outputs-flickr/21635-1.png,<pad> question: What did the boys pose for?</s>,picture,yes
/home/forte/users/nishida/outputs-flickr/21635-2.png,<pad> question: What kind of boys were playing outside?</s>,boys,yes
/home/forte/users/nishida/outputs-flickr/21635-2.png,<pad> question: What did the boys pose for?</s>,picture,yes
/home/forte/users/nishida/outputs-flickr/21635-3.png,<pad> question: What kind of boys were playing outside?</s>,boys,yes
/home/forte/users/nishida/outputs-flickr/21635-3.png,<pad> question: What did the boys pose for?</s>,picture,yes
/home/forte/users/nishida/outputs-flickr/21636-1.png,<pad> question: What is the gender of the two women admiring a game at the Giorgio arcade?</s>,women,yes
/home/forte/users/nishida/outputs-flickr/21636-1.png,<pad> question: What did two women admire at the Giorgio arcade?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21636-1.png,<pad> question: What is the name of the place where two women play a game?</s>,arcade,yes
/home/forte/users/nishida/outputs-flickr/21636-2.png,<pad> question: What is the gender of the two women admiring a game at the Giorgio arcade?</s>,women,yes
/home/forte/users/nishida/outputs-flickr/21636-2.png,<pad> question: What did two women admire at the Giorgio arcade?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21636-2.png,<pad> question: What is the name of the place where two women play a game?</s>,arcade,yes
/home/forte/users/nishida/outputs-flickr/21636-3.png,<pad> question: What is the gender of the two women admiring a game at the Giorgio arcade?</s>,women,yes
/home/forte/users/nishida/outputs-flickr/21636-3.png,<pad> question: What did two women admire at the Giorgio arcade?</s>,game,yes
/home/forte/users/nishida/outputs-flickr/21636-3.png,<pad> question: What is the name of the place where two women play a game?</s>,arcade,yes
/home/forte/users/nishida/outputs-flickr/21637-1.png,<pad> question: What is standing in front of a large painting?</s>,crowd,no
/home/forte/users/nishida/outputs-flickr/21637-1.png,<pad> question: Where is the painting?</s>,front,yes
/home/forte/users/nishida/outputs-flickr/21637-1.png,<pad> question: What is the subject of the large crowd standing in front of?</s>,painting,yes
/home/forte/users/nishida/outputs-flickr/21637-2.png,<pad> question: What is standing in front of a large painting?</s>,crowd,yes
/home/forte/users/nishida/outputs-flickr/21637-2.png,<pad> question: Where is the painting?</s>,front,yes
/home/forte/users/nishida/outputs-flickr/21637-2.png,<pad> question: What is the subject of the large crowd standing in front of?</s>,painting,yes
/home/forte/users/nishida/outputs-flickr/21637-3.png,<pad> question: What is standing in front of a large painting?</s>,crowd,no
/home/forte/users/nishida/outputs-flickr/21637-3.png,<pad> question: Where is the painting?</s>,front,yes
/home/forte/users/nishida/outputs-flickr/21637-3.png,<pad> question: What is the subject of the large crowd standing in front of?</s>,painting,yes
/home/forte/users/nishida/outputs-flickr/21638-1.png,<pad> question: What is the name of the person who plays the guitar?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21638-1.png,<pad> question: What instrument does a man play?</s>,guitar,yes
/home/forte/users/nishida/outputs-flickr/21638-2.png,<pad> question: What is the name of the person who plays the guitar?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21638-2.png,<pad> question: What instrument does a man play?</s>,guitar,yes
/home/forte/users/nishida/outputs-flickr/21638-3.png,<pad> question: What is the name of the person who plays the guitar?</s>,man,yes
/home/forte/users/nishida/outputs-flickr/21638-3.png,<pad> question: What instrument does a man play?</s>,guitar,yes
/home/forte/users/nishida/outputs-flickr/21639-1.png,<pad> question: What instrument is a man wearing when drinking a canned drink?</s>,guitar,no
/home/forte/users/nishida/outputs-flickr/21639-1.png,<pad> question: What is a man drinking with a guitar?</s>,drink,yes
/home/forte/users/nishida/outputs-flickr/21639-2.png,<pad> question: What instrument is a man wearing when drinking a canned drink?</s>,guitar,no
/home/forte/users/nishida/outputs-flickr/21639-2.png,<pad> question: What is a man drinking with a guitar?</s>,drink,yes
/home/forte/users/nishida/outputs-flickr/21639-3.png,<pad> question: What instrument is a man wearing when drinking a canned drink?</s>,guitar,yes
/home/forte/users/nishida/outputs-flickr/21639-3.png,<pad> question: What is a man drinking with a guitar?</s>,drink,yes
/home/forte/users/nishida/outputs-flickr/21640-1.png,<pad> question: What is the name of the boy sitting at a table doing something on his phone?</s>,boy,yes
/home/forte/users/nishida/outputs-flickr/21640-1.png,<pad> question: What is the name of the object where a boy is sitting?</s>,table,yes
/home/forte/users/nishida/outputs-flickr/21640-1.png,<pad> question: What device does a boy use to do something?</s>,phone,yes
/home/forte/users/nishida/outputs-flickr/21640-2.png,<pad> question: What is the name of the boy sitting at a table doing something on his phone?</s>,boy,yes
/home/forte/users/nishida/outputs-flickr/21640-2.png,<pad> question: What is the name of the object where a boy is sitting?</s>,table,yes
/home/forte/users/nishida/outputs-flickr/21640-2.png,<pad> question: What device does a boy use to do something?</s>,phone,yes
/home/forte/users/nishida/outputs-flickr/21640-3.png,<pad> question: What is the name of the boy sitting at a table doing something on his phone?</s>,boy,yes
/home/forte/users/nishida/outputs-flickr/21640-3.png,<pad> question: What is the name of the object where a boy is sitting?</s>,table,yes
/home/forte/users/nishida/outputs-flickr/21640-3.png,<pad> question: What device does a boy use to do something?</s>,phone,yes
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What is the military name of the group called Old iron Sides?</s>,member,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,"<pad> question: What is the name of the military group called "" Old iron Sides ""?</s>",group,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,"<pad> question: What metal do the ""Old Sides"" group use?</s>",iron,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What does the military member of the group look at in both hands?</s>,device,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What part of his body does the military member smile as he looks at a device?</s>,hands,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What type of person looks at the military member with a juice box in his hands?</s>,child,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What is on a child's face?</s>,sunglasses,yes
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What does a military member of the group do when he looks at a device in both hands?</s>,looks,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What kind of box is in the hands of a child?</s>,juice,no
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What does the child with over sized sunglasses look at in his hands?</s>,box,yes
/home/forte/users/nishida/outputs-flickr/21641-1.png,<pad> question: What part of his body does the military member smile as he looks at a device?</s>,hands,no
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What is the military name of the group called Old iron Sides?</s>,member,yes
/home/forte/users/nishida/outputs-flickr/21641-2.png,"<pad> question: What is the name of the military group called "" Old iron Sides ""?</s>",group,yes
/home/forte/users/nishida/outputs-flickr/21641-2.png,"<pad> question: What metal do the ""Old Sides"" group use?</s>",iron,no
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What does the military member of the group look at in both hands?</s>,device,yes
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What part of his body does the military member smile as he looks at a device?</s>,hands,his knees are bare
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What type of person looks at the military member with a juice box in his hands?</s>,child,no
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What is on a child's face?</s>,sunglasses,no
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What does a military member of the group do when he looks at a device in both hands?</s>,looks,yes
/home/forte/users/nishida/outputs-flickr/21641-2.png,<pad> question: What kind of box is in the hands of a child?</s>,juice,no
