image_id,question,correct,generate
/home/forte/users/nishida/outputs/21610-1.png,is the man returning a hit?,yes,no
/home/forte/users/nishida/outputs/21610-1.png,is the man returning a hit?,yes,no
/home/forte/users/nishida/outputs/21610-2.png,who is on the tennis court?,man,man
/home/forte/users/nishida/outputs/21610-2.png,is this a tennis court?,yes,no
/home/forte/users/nishida/outputs/21610-2.png,what type of place is this?,tennis court,on
/home/forte/users/nishida/outputs/21610-2.png,is the man stretching?,yes,no
/home/forte/users/nishida/outputs/21610-2.png,what is the man doing?,stretching,on
/home/forte/users/nishida/outputs/21610-2.png,is the man returning a hit?,yes,no
/home/forte/users/nishida/outputs/21610-2.png,is the man returning a hit?,yes,no
/home/forte/users/nishida/outputs/21610-3.png,who is on the tennis court?,man,man
/home/forte/users/nishida/outputs/21610-3.png,is this a tennis court?,yes,10
/home/forte/users/nishida/outputs/21610-3.png,what type of place is this?,tennis court,on
/home/forte/users/nishida/outputs/21610-3.png,is the man stretching?,yes,10
/home/forte/users/nishida/outputs/21610-3.png,what is the man doing?,stretching,on
/home/forte/users/nishida/outputs/21610-3.png,is the man returning a hit?,yes,no
/home/forte/users/nishida/outputs/21610-3.png,is the man returning a hit?,yes,no
/home/forte/users/nishida/outputs/21611-1.png,who is standing in the restroom?,man,man
/home/forte/users/nishida/outputs/21611-1.png,is this a restroom?,yes,no
/home/forte/users/nishida/outputs/21611-1.png,what type of place is this?,restroom,in
/home/forte/users/nishida/outputs/21611-1.png,is the man wearing glasses?,yes,no
/home/forte/users/nishida/outputs/21611-1.png,is the man wearing glasses or a hat?,glasses,glasses
/home/forte/users/nishida/outputs/21611-1.png,is the man standing in the restroom?,yes,no
/home/forte/users/nishida/outputs/21611-1.png,what is the man doing in the restroom?,standing,standing
/home/forte/users/nishida/outputs/21611-2.png,who is standing in the restroom?,man,man
/home/forte/users/nishida/outputs/21611-2.png,is this a restroom?,yes,no
/home/forte/users/nishida/outputs/21611-2.png,what type of place is this?,restroom,in
/home/forte/users/nishida/outputs/21611-2.png,is the man wearing glasses?,yes,no
/home/forte/users/nishida/outputs/21611-2.png,is the man wearing glasses or a hat?,glasses,glasses
/home/forte/users/nishida/outputs/21611-2.png,is the man standing in the restroom?,yes,no
/home/forte/users/nishida/outputs/21611-2.png,what is the man doing in the restroom?,standing,in
/home/forte/users/nishida/outputs/21611-3.png,who is standing in the restroom?,man,man
/home/forte/users/nishida/outputs/21611-3.png,is this a restroom?,yes,no
/home/forte/users/nishida/outputs/21611-3.png,what type of place is this?,restroom,in
/home/forte/users/nishida/outputs/21611-3.png,is the man wearing glasses?,yes,no
/home/forte/users/nishida/outputs/21611-3.png,is the man wearing glasses or a hat?,glasses,glasses
/home/forte/users/nishida/outputs/21611-3.png,is the man standing in the restroom?,yes,no
/home/forte/users/nishida/outputs/21611-3.png,what is the man doing in the restroom?,standing,man
/home/forte/users/nishida/outputs/21612-1.png,who is standing on a surf board?,woman,person
/home/forte/users/nishida/outputs/21612-1.png,is there a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-1.png,what is the woman standing on?,surf board,on
/home/forte/users/nishida/outputs/21612-1.png,is this a beach?,yes,no
/home/forte/users/nishida/outputs/21612-1.png,what type of place is this?,beach,on
/home/forte/users/nishida/outputs/21612-1.png,is the woman standing on a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-1.png,what is the woman doing?,standing,on
/home/forte/users/nishida/outputs/21612-1.png,is the woman standing on a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-1.png,is the woman on the surf board or next to it?,on,on
/home/forte/users/nishida/outputs/21612-2.png,who is standing on a surf board?,woman,person
/home/forte/users/nishida/outputs/21612-2.png,is there a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-2.png,what is the woman standing on?,surf board,on
/home/forte/users/nishida/outputs/21612-2.png,is this a beach?,yes,no
/home/forte/users/nishida/outputs/21612-2.png,what type of place is this?,beach,on
/home/forte/users/nishida/outputs/21612-2.png,is the woman standing on a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-2.png,what is the woman doing?,standing,on
/home/forte/users/nishida/outputs/21612-2.png,is the woman standing on a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-2.png,is the woman on the surf board or next to it?,on,on
/home/forte/users/nishida/outputs/21612-3.png,who is standing on a surf board?,woman,person
/home/forte/users/nishida/outputs/21612-3.png,is there a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-3.png,what is the woman standing on?,surf board,on
/home/forte/users/nishida/outputs/21612-3.png,is this a beach?,yes,no
/home/forte/users/nishida/outputs/21612-3.png,what type of place is this?,beach,on
/home/forte/users/nishida/outputs/21612-3.png,is the woman standing on a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-3.png,what is the woman doing?,standing,on
/home/forte/users/nishida/outputs/21612-3.png,is the woman standing on a surf board?,yes,no
/home/forte/users/nishida/outputs/21612-3.png,is the woman on the surf board or next to it?,on,on
/home/forte/users/nishida/outputs/21613-1.png,what type of furniture is this?,bed,on
/home/forte/users/nishida/outputs/21613-1.png,is there a floor?,yes,no
/home/forte/users/nishida/outputs/21613-1.png,what type of surface is this?,floor,wooden
/home/forte/users/nishida/outputs/21613-1.png,is the bed sitting on the floor?,yes,no
/home/forte/users/nishida/outputs/21613-1.png,what is the bed doing?,sitting,sitting
/home/forte/users/nishida/outputs/21613-1.png,is the floor hard wood?,yes,10
/home/forte/users/nishida/outputs/21613-1.png,what is the material of the floor?,hard wood,wooden
/home/forte/users/nishida/outputs/21613-2.png,what type of furniture is this?,bed,on
/home/forte/users/nishida/outputs/21613-2.png,is there a floor?,yes,on
/home/forte/users/nishida/outputs/21613-2.png,what type of surface is this?,floor,wooden
/home/forte/users/nishida/outputs/21613-2.png,is the bed sitting on the floor?,yes,no
/home/forte/users/nishida/outputs/21613-2.png,what is the bed doing?,sitting,sitting
/home/forte/users/nishida/outputs/21613-2.png,is the floor hard wood?,yes,10
/home/forte/users/nishida/outputs/21613-2.png,what is the material of the floor?,hard wood,wooden
/home/forte/users/nishida/outputs/21613-3.png,what type of furniture is this?,bed,on
/home/forte/users/nishida/outputs/21613-3.png,is there a floor?,yes,no
/home/forte/users/nishida/outputs/21613-3.png,what type of surface is this?,floor,wooden
/home/forte/users/nishida/outputs/21613-3.png,is the bed sitting on the floor?,yes,no
/home/forte/users/nishida/outputs/21613-3.png,what is the bed doing?,sitting,sitting
/home/forte/users/nishida/outputs/21613-3.png,is the floor hard wood?,yes,10
/home/forte/users/nishida/outputs/21613-3.png,what is the material of the floor?,hard wood,wooden
/home/forte/users/nishida/outputs/21614-1.png,who is holding out a baseball glove?,child,man
/home/forte/users/nishida/outputs/21614-1.png,is the child's hair curly?,yes,no
/home/forte/users/nishida/outputs/21614-1.png,what type of hair does the child have?,curly,very dirty
/home/forte/users/nishida/outputs/21614-1.png,is the child holding out a baseball glove?,yes,no
/home/forte/users/nishida/outputs/21614-1.png,what is the child holding out?,baseball glove,baseball
/home/forte/users/nishida/outputs/21614-1.png,is the child holding out a baseball glove?,yes,no
/home/forte/users/nishida/outputs/21614-1.png,is the child's hair curly?,yes,no
/home/forte/users/nishida/outputs/21614-1.png,is the child's hair curly or straight?,curly,curly
/home/forte/users/nishida/outputs/21614-2.png,who is holding out a baseball glove?,child,man
/home/forte/users/nishida/outputs/21614-2.png,is the child's hair curly?,yes,no
/home/forte/users/nishida/outputs/21614-2.png,what type of hair does the child have?,curly,very
/home/forte/users/nishida/outputs/21614-2.png,is the child holding out a baseball glove?,yes,no
/home/forte/users/nishida/outputs/21614-2.png,what is the child holding out?,baseball glove,baseball
/home/forte/users/nishida/outputs/21614-2.png,is the child holding out a baseball glove?,yes,no
/home/forte/users/nishida/outputs/21614-2.png,is the child's hair curly?,yes,no
/home/forte/users/nishida/outputs/21614-2.png,is the child's hair curly or straight?,curly,at
/home/forte/users/nishida/outputs/21614-3.png,who is holding out a baseball glove?,child,person
/home/forte/users/nishida/outputs/21614-3.png,is the child's hair curly?,yes,no
/home/forte/users/nishida/outputs/21614-3.png,what type of hair does the child have?,curly,very dirty
/home/forte/users/nishida/outputs/21614-3.png,is the child holding out a baseball glove?,yes,on
/home/forte/users/nishida/outputs/21614-3.png,what is the child holding out?,baseball glove,baseball
/home/forte/users/nishida/outputs/21614-3.png,is the child holding out a baseball glove?,yes,on
/home/forte/users/nishida/outputs/21614-3.png,is the child's hair curly?,yes,no
/home/forte/users/nishida/outputs/21614-3.png,is the child's hair curly or straight?,curly,persian
/home/forte/users/nishida/outputs/21615-1.png,what type of furniture is this?,table,table
/home/forte/users/nishida/outputs/21615-1.png,is this a kitchen?,yes,no
/home/forte/users/nishida/outputs/21615-1.png,what type of place is this?,kitchen,in
/home/forte/users/nishida/outputs/21615-1.png,are there chairs in the kitchen?,yes,2
/home/forte/users/nishida/outputs/21615-1.png,what type of furniture is this?,chairs,table
/home/forte/users/nishida/outputs/21615-1.png,is the table black?,yes,on
/home/forte/users/nishida/outputs/21615-1.png,what color is the table?,black,black
/home/forte/users/nishida/outputs/21615-2.png,what type of furniture is this?,table,table
/home/forte/users/nishida/outputs/21615-2.png,is this a kitchen?,yes,no
/home/forte/users/nishida/outputs/21615-2.png,what type of place is this?,kitchen,at
/home/forte/users/nishida/outputs/21615-2.png,are there chairs in the kitchen?,yes,no
/home/forte/users/nishida/outputs/21615-2.png,what type of furniture is this?,chairs,table
/home/forte/users/nishida/outputs/21615-2.png,is the table black?,yes,no
/home/forte/users/nishida/outputs/21615-2.png,what color is the table?,black,white
/home/forte/users/nishida/outputs/21615-3.png,what type of furniture is this?,table,at
/home/forte/users/nishida/outputs/21615-3.png,is this a kitchen?,yes,no
/home/forte/users/nishida/outputs/21615-3.png,what type of place is this?,kitchen,in
/home/forte/users/nishida/outputs/21615-3.png,are there chairs in the kitchen?,yes,2
/home/forte/users/nishida/outputs/21615-3.png,what type of furniture is this?,chairs,at
/home/forte/users/nishida/outputs/21615-3.png,is the table black?,yes,on
/home/forte/users/nishida/outputs/21615-3.png,what color is the table?,black,black
/home/forte/users/nishida/outputs/21616-1.png,who is brushing their teeth?,girls,person
/home/forte/users/nishida/outputs/21616-1.png,are the girls brushing their teeth?,yes,in
/home/forte/users/nishida/outputs/21616-1.png,what are the girls brushing?,teeth,in
/home/forte/users/nishida/outputs/21616-1.png,is this a bathroom?,yes,on
/home/forte/users/nishida/outputs/21616-1.png,what type of place is this?,bathroom,in
/home/forte/users/nishida/outputs/21616-1.png,are the girls brushing their teeth?,yes,in
/home/forte/users/nishida/outputs/21616-1.png,what are the girls doing?,brushing,in
/home/forte/users/nishida/outputs/21616-1.png,are there two girls?,yes,2
/home/forte/users/nishida/outputs/21616-1.png,how many girls are there?,2,2
/home/forte/users/nishida/outputs/21616-2.png,who is brushing their teeth?,girls,people
/home/forte/users/nishida/outputs/21616-2.png,are the girls brushing their teeth?,yes,in
/home/forte/users/nishida/outputs/21616-2.png,what are the girls brushing?,teeth,in
/home/forte/users/nishida/outputs/21616-2.png,is this a bathroom?,yes,no
/home/forte/users/nishida/outputs/21616-2.png,what type of place is this?,bathroom,in
/home/forte/users/nishida/outputs/21616-2.png,are the girls brushing their teeth?,yes,in
/home/forte/users/nishida/outputs/21616-2.png,what are the girls doing?,brushing,in
/home/forte/users/nishida/outputs/21616-2.png,are there two girls?,yes,2
/home/forte/users/nishida/outputs/21616-2.png,how many girls are there?,2,2
/home/forte/users/nishida/outputs/21616-3.png,who is brushing their teeth?,girls,people
/home/forte/users/nishida/outputs/21616-3.png,are the girls brushing their teeth?,yes,in
/home/forte/users/nishida/outputs/21616-3.png,what are the girls brushing?,teeth,in
/home/forte/users/nishida/outputs/21616-3.png,is this a bathroom?,yes,no
/home/forte/users/nishida/outputs/21616-3.png,what type of place is this?,bathroom,on
/home/forte/users/nishida/outputs/21616-3.png,are the girls brushing their teeth?,yes,in
/home/forte/users/nishida/outputs/21616-3.png,what are the girls doing?,brushing,2
/home/forte/users/nishida/outputs/21616-3.png,are there two girls?,yes,2
/home/forte/users/nishida/outputs/21616-3.png,how many girls are there?,2,2
/home/forte/users/nishida/outputs/21617-1.png,what type of luggage is this?,suitcase,on
/home/forte/users/nishida/outputs/21617-1.png,is this a secluded area?,yes,no
/home/forte/users/nishida/outputs/21617-1.png,what type of place is this?,secluded area,on
/home/forte/users/nishida/outputs/21617-1.png,is the suitcase abandoned?,yes,no
/home/forte/users/nishida/outputs/21617-1.png,is the suitcase red?,yes,no
/home/forte/users/nishida/outputs/21617-1.png,what color is the suitcase?,red,red
/home/forte/users/nishida/outputs/21617-2.png,what type of luggage is this?,suitcase,old
/home/forte/users/nishida/outputs/21617-2.png,is this a secluded area?,yes,no
/home/forte/users/nishida/outputs/21617-2.png,what type of place is this?,secluded area,on
/home/forte/users/nishida/outputs/21617-2.png,is the suitcase abandoned?,yes,no
/home/forte/users/nishida/outputs/21617-2.png,is the suitcase red?,yes,10
/home/forte/users/nishida/outputs/21617-2.png,what color is the suitcase?,red,2
/home/forte/users/nishida/outputs/21617-3.png,what type of luggage is this?,suitcase,on
/home/forte/users/nishida/outputs/21617-3.png,is this a secluded area?,yes,no
/home/forte/users/nishida/outputs/21617-3.png,what type of place is this?,secluded area,on
/home/forte/users/nishida/outputs/21617-3.png,is the suitcase abandoned?,yes,no
/home/forte/users/nishida/outputs/21617-3.png,is the suitcase red?,yes,10
/home/forte/users/nishida/outputs/21617-3.png,what color is the suitcase?,red,2
/home/forte/users/nishida/outputs/21618-1.png,who is on the sidewalk?,woman,person
/home/forte/users/nishida/outputs/21618-1.png,is the woman carrying a suitcase?,yes,no
/home/forte/users/nishida/outputs/21618-1.png,what is the woman carrying?,suitcase,umbrella
/home/forte/users/nishida/outputs/21618-1.png,is the woman holding an umbrella?,yes,no
/home/forte/users/nishida/outputs/21618-1.png,what is the woman holding?,umbrella,umbrella
/home/forte/users/nishida/outputs/21618-1.png,is this a sidewalk?,yes,no
/home/forte/users/nishida/outputs/21618-1.png,what type of place is this?,sidewalk,on
/home/forte/users/nishida/outputs/21618-2.png,who is on the sidewalk?,woman,person
/home/forte/users/nishida/outputs/21618-2.png,is the woman carrying a suitcase?,yes,no
/home/forte/users/nishida/outputs/21618-2.png,what is the woman carrying?,suitcase,on
/home/forte/users/nishida/outputs/21618-2.png,is the woman holding an umbrella?,yes,no
/home/forte/users/nishida/outputs/21618-2.png,what is the woman holding?,umbrella,on
/home/forte/users/nishida/outputs/21618-2.png,is this a sidewalk?,yes,no
/home/forte/users/nishida/outputs/21618-2.png,what type of place is this?,sidewalk,on
/home/forte/users/nishida/outputs/21618-3.png,who is on the sidewalk?,woman,person
/home/forte/users/nishida/outputs/21618-3.png,is the woman carrying a suitcase?,yes,no
/home/forte/users/nishida/outputs/21618-3.png,what is the woman carrying?,suitcase,on
/home/forte/users/nishida/outputs/21618-3.png,is the woman holding an umbrella?,yes,no
/home/forte/users/nishida/outputs/21618-3.png,what is the woman holding?,umbrella,umbrella
/home/forte/users/nishida/outputs/21618-3.png,is this a sidewalk?,yes,no
/home/forte/users/nishida/outputs/21618-3.png,what type of place is this?,sidewalk,on
/home/forte/users/nishida/outputs/21619-1.png,who is riding a skate board?,person,man
/home/forte/users/nishida/outputs/21619-1.png,is this a skate board?,yes,no
/home/forte/users/nishida/outputs/21619-1.png,what type of vehicle is this?,skate board,skateboard
/home/forte/users/nishida/outputs/21619-1.png,is the person riding a skate board?,yes,no
/home/forte/users/nishida/outputs/21619-1.png,what is the person doing?,riding,on
/home/forte/users/nishida/outputs/21619-1.png,is this a close up?,yes,no
/home/forte/users/nishida/outputs/21619-1.png,is this a close up or a long shot?,close up,close up
/home/forte/users/nishida/outputs/21619-2.png,who is riding a skate board?,person,man
/home/forte/users/nishida/outputs/21619-2.png,is this a skate board?,yes,no
/home/forte/users/nishida/outputs/21619-2.png,what type of vehicle is this?,skate board,skateboard
/home/forte/users/nishida/outputs/21619-2.png,is the person riding a skate board?,yes,no
/home/forte/users/nishida/outputs/21619-2.png,what is the person doing?,riding,on
/home/forte/users/nishida/outputs/21619-2.png,is this a close up?,yes,no
/home/forte/users/nishida/outputs/21619-2.png,is this a close up or a long shot?,close up,close up
/home/forte/users/nishida/outputs/21619-3.png,who is riding a skate board?,person,man
/home/forte/users/nishida/outputs/21619-3.png,is this a skate board?,yes,no
/home/forte/users/nishida/outputs/21619-3.png,what type of vehicle is this?,skate board,skateboard
/home/forte/users/nishida/outputs/21619-3.png,is the person riding a skate board?,yes,no
/home/forte/users/nishida/outputs/21619-3.png,what is the person doing?,riding,on
/home/forte/users/nishida/outputs/21619-3.png,is this a close up?,yes,no
/home/forte/users/nishida/outputs/21619-3.png,is this a close up or a long shot?,close up,close up
/home/forte/users/nishida/outputs/21620-1.png,who is standing next to a red motorcycle?,man,man
/home/forte/users/nishida/outputs/21620-1.png,is this a motorcycle?,yes,no
/home/forte/users/nishida/outputs/21620-1.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/21620-1.png,is this a parking space?,yes,no
/home/forte/users/nishida/outputs/21620-1.png,what type of place is this?,parking space,on
/home/forte/users/nishida/outputs/21620-1.png,is the man standing?,yes,on
/home/forte/users/nishida/outputs/21620-1.png,what is the man doing?,standing,on
/home/forte/users/nishida/outputs/21620-1.png,is the motorcycle red?,yes,no
/home/forte/users/nishida/outputs/21620-1.png,what color is the motorcycle?,red,red
/home/forte/users/nishida/outputs/21620-1.png,is the man standing next to the motorcycle?,yes,no
/home/forte/users/nishida/outputs/21620-2.png,who is standing next to a red motorcycle?,man,man
/home/forte/users/nishida/outputs/21620-2.png,is this a motorcycle?,yes,no
/home/forte/users/nishida/outputs/21620-2.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/21620-2.png,is this a parking space?,yes,no
/home/forte/users/nishida/outputs/21620-2.png,what type of place is this?,parking space,on
/home/forte/users/nishida/outputs/21620-2.png,is the man standing?,yes,10
/home/forte/users/nishida/outputs/21620-2.png,what is the man doing?,standing,standing
/home/forte/users/nishida/outputs/21620-2.png,is the motorcycle red?,yes,on
/home/forte/users/nishida/outputs/21620-2.png,what color is the motorcycle?,red,red
/home/forte/users/nishida/outputs/21620-2.png,is the man standing next to the motorcycle?,yes,no
