image_id,question,correct,generate
/home/forte/users/nishida/outputs/25924-3.png,is there a table?,yes,yes
/home/forte/users/nishida/outputs/25924-3.png,what type of furniture is this?,table,no
/home/forte/users/nishida/outputs/25924-3.png,is the pizza displayed on the cutting board?,yes,no
/home/forte/users/nishida/outputs/25924-3.png,is the pizza small?,yes,no
/home/forte/users/nishida/outputs/25924-3.png,is the pizza small or large?,small,large
/home/forte/users/nishida/outputs/25925-1.png,is this a beach?,yes,yes
/home/forte/users/nishida/outputs/25925-1.png,what type of place is this?,beach,it is outdoors
/home/forte/users/nishida/outputs/25925-1.png,is there a kayak?,yes,yes
/home/forte/users/nishida/outputs/25925-1.png,what type of vehicle is this?,kayak,yes
/home/forte/users/nishida/outputs/25925-1.png,is there water?,yes,yes
/home/forte/users/nishida/outputs/25925-1.png,what type of liquid is this?,water,no
/home/forte/users/nishida/outputs/25925-1.png,are the people pushing the kayak?,yes,no
/home/forte/users/nishida/outputs/25925-1.png,is the kayak red?,yes,yes
/home/forte/users/nishida/outputs/25925-1.png,what color is the kayak?,red,red
/home/forte/users/nishida/outputs/25925-1.png,are there two people?,yes,yes
/home/forte/users/nishida/outputs/25925-1.png,how many people are on the beach?,2,2
/home/forte/users/nishida/outputs/25925-2.png,is this a beach?,yes,yes
/home/forte/users/nishida/outputs/25925-2.png,what type of place is this?,beach,it is outdoors
/home/forte/users/nishida/outputs/25925-2.png,is there a kayak?,yes,yes
/home/forte/users/nishida/outputs/25925-2.png,what type of vehicle is this?,kayak,yes
/home/forte/users/nishida/outputs/25925-2.png,is there water?,yes,yes
/home/forte/users/nishida/outputs/25925-2.png,what type of liquid is this?,water,no
/home/forte/users/nishida/outputs/25925-2.png,are the people pushing the kayak?,yes,no
/home/forte/users/nishida/outputs/25925-2.png,is the kayak red?,yes,yes
/home/forte/users/nishida/outputs/25925-2.png,what color is the kayak?,red,red
/home/forte/users/nishida/outputs/25925-2.png,are there two people?,yes,no
/home/forte/users/nishida/outputs/25925-2.png,how many people are on the beach?,2,0
/home/forte/users/nishida/outputs/25925-3.png,is this a beach?,yes,yes
/home/forte/users/nishida/outputs/25925-3.png,what type of place is this?,beach,it is outdoors
/home/forte/users/nishida/outputs/25925-3.png,is there a kayak?,yes,yes
/home/forte/users/nishida/outputs/25925-3.png,what type of vehicle is this?,kayak,yes
/home/forte/users/nishida/outputs/25925-3.png,is there water?,yes,yes
/home/forte/users/nishida/outputs/25925-3.png,what type of liquid is this?,water,no
/home/forte/users/nishida/outputs/25925-3.png,are the people pushing the kayak?,yes,no
/home/forte/users/nishida/outputs/25925-3.png,is the kayak red?,yes,yes
/home/forte/users/nishida/outputs/25925-3.png,what color is the kayak?,red,red
/home/forte/users/nishida/outputs/25925-3.png,are there two people?,yes,yes
/home/forte/users/nishida/outputs/25925-3.png,how many people are on the beach?,2,2
/home/forte/users/nishida/outputs/25926-1.png,who is on snow skis?,person,woman
/home/forte/users/nishida/outputs/25926-1.png,are there snow skis?,yes,yes
/home/forte/users/nishida/outputs/25926-1.png,what type of vehicle is this?,snow skis,no
/home/forte/users/nishida/outputs/25926-1.png,is there snow?,yes,yes
/home/forte/users/nishida/outputs/25926-1.png,what type of weather is this?,snow,mostly sunny
/home/forte/users/nishida/outputs/25926-1.png,is the person traveling over snow?,yes,yes
/home/forte/users/nishida/outputs/25926-1.png,what is the person doing on the snow?,traveling over,yes
/home/forte/users/nishida/outputs/25926-2.png,who is on snow skis?,person,man
/home/forte/users/nishida/outputs/25926-2.png,are there snow skis?,yes,yes
/home/forte/users/nishida/outputs/25926-2.png,what type of vehicle is this?,snow skis,no
/home/forte/users/nishida/outputs/25926-2.png,is there snow?,yes,yes
/home/forte/users/nishida/outputs/25926-2.png,what type of weather is this?,snow,no
/home/forte/users/nishida/outputs/25926-2.png,is the person traveling over snow?,yes,yes
/home/forte/users/nishida/outputs/25926-2.png,what is the person doing on the snow?,traveling over,yes
/home/forte/users/nishida/outputs/25926-3.png,who is on snow skis?,person,man
/home/forte/users/nishida/outputs/25926-3.png,are there snow skis?,yes,yes
/home/forte/users/nishida/outputs/25926-3.png,what type of vehicle is this?,snow skis,no
/home/forte/users/nishida/outputs/25926-3.png,is there snow?,yes,yes
/home/forte/users/nishida/outputs/25926-3.png,what type of weather is this?,snow,no
/home/forte/users/nishida/outputs/25926-3.png,is the person traveling over snow?,yes,yes
/home/forte/users/nishida/outputs/25926-3.png,what is the person doing on the snow?,traveling over,yes
/home/forte/users/nishida/outputs/25927-1.png,what animal is in the picture?,dog,dog
/home/forte/users/nishida/outputs/25927-1.png,is there a Frisbee?,yes,yes
/home/forte/users/nishida/outputs/25927-1.png,what is the dog catching?,Frisbee,yes
/home/forte/users/nishida/outputs/25927-1.png,is this a park?,yes,yes
/home/forte/users/nishida/outputs/25927-1.png,what type of place is this?,park,yard
/home/forte/users/nishida/outputs/25927-1.png,is the dog jumping?,yes,yes
/home/forte/users/nishida/outputs/25927-1.png,what is the dog doing?,jumping,no
/home/forte/users/nishida/outputs/25927-1.png,is the dog catching a Frisbee?,yes,yes
/home/forte/users/nishida/outputs/25927-1.png,is this a Border Collie dog?,yes,yes
/home/forte/users/nishida/outputs/25927-1.png,what type of dog is this?,Border Collie,husky
/home/forte/users/nishida/outputs/25927-2.png,what animal is in the picture?,dog,dog
/home/forte/users/nishida/outputs/25927-2.png,is there a Frisbee?,yes,yes
/home/forte/users/nishida/outputs/25927-2.png,what is the dog catching?,Frisbee,no
/home/forte/users/nishida/outputs/25927-2.png,is this a park?,yes,yes
/home/forte/users/nishida/outputs/25927-2.png,what type of place is this?,park,yard
/home/forte/users/nishida/outputs/25927-2.png,is the dog jumping?,yes,yes
/home/forte/users/nishida/outputs/25927-2.png,what is the dog doing?,jumping,yes
/home/forte/users/nishida/outputs/25927-2.png,is the dog catching a Frisbee?,yes,yes
/home/forte/users/nishida/outputs/25927-2.png,is this a Border Collie dog?,yes,yes
/home/forte/users/nishida/outputs/25927-2.png,what type of dog is this?,Border Collie,husky
/home/forte/users/nishida/outputs/25927-3.png,what animal is in the picture?,dog,dog
/home/forte/users/nishida/outputs/25927-3.png,is there a Frisbee?,yes,yes
/home/forte/users/nishida/outputs/25927-3.png,what is the dog catching?,Frisbee,yes
/home/forte/users/nishida/outputs/25927-3.png,is this a park?,yes,yes
/home/forte/users/nishida/outputs/25927-3.png,what type of place is this?,park,yard
/home/forte/users/nishida/outputs/25927-3.png,is the dog jumping?,yes,yes
/home/forte/users/nishida/outputs/25927-3.png,what is the dog doing?,jumping,yes
/home/forte/users/nishida/outputs/25927-3.png,is the dog catching a Frisbee?,yes,no
/home/forte/users/nishida/outputs/25927-3.png,is this a Border Collie dog?,yes,yes
/home/forte/users/nishida/outputs/25927-3.png,what type of dog is this?,Border Collie,husky
/home/forte/users/nishida/outputs/25928-1.png,who are in the picture?,doctors,men are wearing jeans
/home/forte/users/nishida/outputs/25928-1.png,are the doctors wearing caps?,yes,yes
/home/forte/users/nishida/outputs/25928-1.png,what are the doctors wearing?,caps,yes
/home/forte/users/nishida/outputs/25928-1.png,are the doctors wearing white coats?,yes,yes
/home/forte/users/nishida/outputs/25928-1.png,what are the doctors wearing?,white coats,yes
/home/forte/users/nishida/outputs/25928-1.png,is this a group of doctors?,yes,yes
/home/forte/users/nishida/outputs/25928-1.png,is this a group or a single doctor?,group,yes
/home/forte/users/nishida/outputs/25928-2.png,who are in the picture?,doctors,men are wearing jeans
/home/forte/users/nishida/outputs/25928-2.png,are the doctors wearing caps?,yes,no
/home/forte/users/nishida/outputs/25928-2.png,what are the doctors wearing?,caps,long sleeves
/home/forte/users/nishida/outputs/25928-2.png,are the doctors wearing white coats?,yes,yes
/home/forte/users/nishida/outputs/25928-2.png,what are the doctors wearing?,white coats,long sleeves
/home/forte/users/nishida/outputs/25928-2.png,is this a group of doctors?,yes,yes
/home/forte/users/nishida/outputs/25928-2.png,is this a group or a single doctor?,group,yes
/home/forte/users/nishida/outputs/25928-3.png,who are in the picture?,doctors,men are wearing jeans
/home/forte/users/nishida/outputs/25928-3.png,are the doctors wearing caps?,yes,no
/home/forte/users/nishida/outputs/25928-3.png,what are the doctors wearing?,caps,yes
/home/forte/users/nishida/outputs/25928-3.png,are the doctors wearing white coats?,yes,yes
/home/forte/users/nishida/outputs/25928-3.png,what are the doctors wearing?,white coats,yes
/home/forte/users/nishida/outputs/25928-3.png,is this a group of doctors?,yes,yes
/home/forte/users/nishida/outputs/25928-3.png,is this a group or a single doctor?,group,yes
/home/forte/users/nishida/outputs/25929-1.png,what type of vehicle is this?,truck,yes
/home/forte/users/nishida/outputs/25929-1.png,is this a building?,yes,yes
/home/forte/users/nishida/outputs/25929-1.png,what type of place is this?,building,no
/home/forte/users/nishida/outputs/25929-1.png,is the truck parked?,yes,yes
/home/forte/users/nishida/outputs/25929-1.png,is the truck red?,yes,yes
/home/forte/users/nishida/outputs/25929-1.png,what color is the truck?,red,yes
/home/forte/users/nishida/outputs/25929-1.png,is the truck parked in front of the building?,yes,yes
/home/forte/users/nishida/outputs/25929-1.png,is the truck in front of or behind the building?,in front of,front
/home/forte/users/nishida/outputs/25929-2.png,what type of vehicle is this?,truck,truck
/home/forte/users/nishida/outputs/25929-2.png,is this a building?,yes,no
/home/forte/users/nishida/outputs/25929-2.png,what type of place is this?,building,baseball field
/home/forte/users/nishida/outputs/25929-2.png,is the truck parked?,yes,yes
/home/forte/users/nishida/outputs/25929-2.png,is the truck red?,yes,yes
/home/forte/users/nishida/outputs/25929-2.png,what color is the truck?,red,red
/home/forte/users/nishida/outputs/25929-2.png,is the truck parked in front of the building?,yes,no
/home/forte/users/nishida/outputs/25929-2.png,is the truck in front of or behind the building?,in front of,front
/home/forte/users/nishida/outputs/25929-3.png,what type of vehicle is this?,truck,truck
/home/forte/users/nishida/outputs/25929-3.png,is this a building?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,what type of place is this?,building,no
/home/forte/users/nishida/outputs/25929-3.png,is the truck parked?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,is the truck red?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,what color is the truck?,red,yes
/home/forte/users/nishida/outputs/25929-3.png,is the truck parked in front of the building?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,is the truck in front of or behind the building?,in front of,front
/home/forte/users/nishida/outputs/25930-1.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-1.png,is this a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-1.png,are the men working on a motorcycle?,yes,no
/home/forte/users/nishida/outputs/25930-1.png,what are the men doing?,working,yes
/home/forte/users/nishida/outputs/25930-1.png,are there two men?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,how many men are working on a motorcycle?,2,0
/home/forte/users/nishida/outputs/25930-1.png,is it raining?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,is it raining or snowing?,raining,yes
/home/forte/users/nishida/outputs/25930-2.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-2.png,is this a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-2.png,are the men working on a motorcycle?,yes,no
/home/forte/users/nishida/outputs/25930-2.png,what are the men doing?,working,yes
/home/forte/users/nishida/outputs/25930-2.png,are there two men?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,how many men are working on a motorcycle?,2,two
/home/forte/users/nishida/outputs/25930-2.png,is it raining?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,is it raining or snowing?,raining,yes
/home/forte/users/nishida/outputs/25930-3.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-3.png,is this a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-3.png,are the men working on a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,what are the men doing?,working,yes
/home/forte/users/nishida/outputs/25930-3.png,are there two men?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,how many men are working on a motorcycle?,2,two
/home/forte/users/nishida/outputs/25930-3.png,is it raining?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,is it raining or snowing?,raining,yes
/home/forte/users/nishida/outputs/25931-1.png,who is holding a snowboard?,person,woman
/home/forte/users/nishida/outputs/25931-1.png,is there a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,what type of board is this?,snowboard,snowboard
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,what type of place is in the background?,mountains,mountains
/home/forte/users/nishida/outputs/25931-1.png,is the person holding a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background or in the foreground?,background,foreground
/home/forte/users/nishida/outputs/25931-2.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-2.png,is there a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,what type of board is this?,snowboard,long
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,what type of place is in the background?,mountains,mountains
/home/forte/users/nishida/outputs/25931-2.png,is the person holding a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background or in the foreground?,background,foreground
/home/forte/users/nishida/outputs/25931-3.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-3.png,is there a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,what type of board is this?,snowboard,no
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,what type of place is in the background?,mountains,mountains
/home/forte/users/nishida/outputs/25931-3.png,is the person holding a snowboard?,yes,no
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background or in the foreground?,background,foreground
/home/forte/users/nishida/outputs/25932-1.png,who is throwing a frisbee?,child,man
/home/forte/users/nishida/outputs/25932-1.png,is there a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,what is the child throwing?,frisbee,yes
/home/forte/users/nishida/outputs/25932-1.png,is this a field?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,what type of place is this?,field,it is outside
/home/forte/users/nishida/outputs/25932-1.png,is the child throwing a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,what is the child doing?,throwing,yes
/home/forte/users/nishida/outputs/25932-1.png,is the child young?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-1.png,is the child in a field?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,is the child in a field or in a city?,in,field
/home/forte/users/nishida/outputs/25932-2.png,who is throwing a frisbee?,child,man
/home/forte/users/nishida/outputs/25932-2.png,is there a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,what is the child throwing?,frisbee,yes
/home/forte/users/nishida/outputs/25932-2.png,is this a field?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,what type of place is this?,field,field
/home/forte/users/nishida/outputs/25932-2.png,is the child throwing a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,what is the child doing?,throwing,hands holding
/home/forte/users/nishida/outputs/25932-2.png,is the child young?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-2.png,is the child in a field?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,is the child in a field or in a city?,in,field
/home/forte/users/nishida/outputs/25932-3.png,who is throwing a frisbee?,child,no
/home/forte/users/nishida/outputs/25932-3.png,is there a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,what is the child throwing?,frisbee,yes
/home/forte/users/nishida/outputs/25932-3.png,is this a field?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,what type of place is this?,field,yard
/home/forte/users/nishida/outputs/25932-3.png,is the child throwing a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,what is the child doing?,throwing,yes
/home/forte/users/nishida/outputs/25932-3.png,is the child young?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-3.png,is the child in a field?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,is the child in a field or in a city?,in,field
/home/forte/users/nishida/outputs/25933-1.png,what type of appliance is this?,microwave,yes
/home/forte/users/nishida/outputs/25933-1.png,are there kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-1.png,what type of furniture is this?,kitchen cupboards,no
/home/forte/users/nishida/outputs/25933-1.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,no
/home/forte/users/nishida/outputs/25933-1.png,is the microwave next to and underneath the kitchen cupboards?,yes,no
/home/forte/users/nishida/outputs/25933-1.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,yes
/home/forte/users/nishida/outputs/25933-2.png,what type of appliance is this?,microwave,yes
/home/forte/users/nishida/outputs/25933-2.png,are there kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-2.png,what type of furniture is this?,kitchen cupboards,no
/home/forte/users/nishida/outputs/25933-2.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-2.png,is the microwave next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-2.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,yes
/home/forte/users/nishida/outputs/25933-3.png,what type of appliance is this?,microwave,yes
/home/forte/users/nishida/outputs/25933-3.png,are there kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-3.png,what type of furniture is this?,kitchen cupboards,0
/home/forte/users/nishida/outputs/25933-3.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-3.png,is the microwave next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-3.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,yes
/home/forte/users/nishida/outputs/25934-1.png,what type of place is this?,bathroom,handmade
/home/forte/users/nishida/outputs/25934-1.png,is there a sink?,yes,yes
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,sink,hand held
/home/forte/users/nishida/outputs/25934-1.png,is there a standup shower?,yes,yes
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,standup shower,hand held
/home/forte/users/nishida/outputs/25934-1.png,is there a toilet?,yes,no
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,toilet,hand held
/home/forte/users/nishida/outputs/25934-2.png,what type of place is this?,bathroom,it is outside
/home/forte/users/nishida/outputs/25934-2.png,is there a sink?,yes,yes
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,sink,hand held
/home/forte/users/nishida/outputs/25934-2.png,is there a standup shower?,yes,yes
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,standup shower,hand held
/home/forte/users/nishida/outputs/25934-2.png,is there a toilet?,yes,yes
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,toilet,hand held
/home/forte/users/nishida/outputs/25934-3.png,what type of place is this?,bathroom,no
/home/forte/users/nishida/outputs/25934-3.png,is there a sink?,yes,yes
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,sink,hand held
/home/forte/users/nishida/outputs/25934-3.png,is there a standup shower?,yes,yes
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,standup shower,hand held
/home/forte/users/nishida/outputs/25934-3.png,is there a toilet?,yes,yes
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,toilet,hand held
/home/forte/users/nishida/outputs/25935-1.png,what type of vehicle is this?,dump truck,truck is made of metal
/home/forte/users/nishida/outputs/25935-1.png,is this a road?,yes,yes
/home/forte/users/nishida/outputs/25935-1.png,what type of place is this?,road,no
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked?,yes,no
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck red?,yes,yes
/home/forte/users/nishida/outputs/25935-1.png,what color is the dump truck?,red,it is black
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked on the side of the road?,yes,no
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25935-2.png,what type of vehicle is this?,dump truck,truck is made of metal
/home/forte/users/nishida/outputs/25935-2.png,is this a road?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,what type of place is this?,road,no
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked?,yes,no
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck red?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,what color is the dump truck?,red,it is black
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked on the side of the road?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25935-3.png,what type of vehicle is this?,dump truck,truck
/home/forte/users/nishida/outputs/25935-3.png,is this a road?,yes,yes
/home/forte/users/nishida/outputs/25935-3.png,what type of place is this?,road,no
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked?,yes,no
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck red?,yes,yes
/home/forte/users/nishida/outputs/25935-3.png,what color is the dump truck?,red,it is black
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked on the side of the road?,yes,no
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked on the side or in the middle of the road?,side,yes
/home/forte/users/nishida/outputs/25936-1.png,who is going down a stair handrail?,skateboarder,man
/home/forte/users/nishida/outputs/25936-1.png,is there a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-1.png,what is the skateboarder going down?,stair handrail,yes
/home/forte/users/nishida/outputs/25936-1.png,are there people watching?,yes,yes
/home/forte/users/nishida/outputs/25936-1.png,is the skateboarder going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-1.png,what is the skateboarder doing?,going down,no
/home/forte/users/nishida/outputs/25936-1.png,are there people watching while the skateboarder is going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,who is going down a stair handrail?,skateboarder,man
/home/forte/users/nishida/outputs/25936-2.png,is there a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,what is the skateboarder going down?,stair handrail,yes
/home/forte/users/nishida/outputs/25936-2.png,are there people watching?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,is the skateboarder going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,what is the skateboarder doing?,going down,yes
/home/forte/users/nishida/outputs/25936-2.png,are there people watching while the skateboarder is going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,who is going down a stair handrail?,skateboarder,man
/home/forte/users/nishida/outputs/25936-3.png,is there a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,what is the skateboarder going down?,stair handrail,yes
/home/forte/users/nishida/outputs/25936-3.png,are there people watching?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,is the skateboarder going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,what is the skateboarder doing?,going down,yes
/home/forte/users/nishida/outputs/25936-3.png,are there people watching while the skateboarder is going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,what type of object is this?,clock,metal
/home/forte/users/nishida/outputs/25937-1.png,is this the Chicago Board of Trade building?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,what type of place is this?,Chicago Board of Trade building,baseball field
/home/forte/users/nishida/outputs/25937-1.png,is the clock decorating the Chicago Board of Trade building?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,is the clock large?,yes,yes
