image_id,question,correct,generate
/home/forte/users/nishida/outputs/25929-2.png,what type of vehicle is this?,truck,truck
/home/forte/users/nishida/outputs/25929-2.png,is this a building?,yes,yes
/home/forte/users/nishida/outputs/25929-2.png,what type of place is this?,building,outside
/home/forte/users/nishida/outputs/25929-2.png,is the truck parked?,yes,yes
/home/forte/users/nishida/outputs/25929-2.png,is the truck red?,yes,yes
/home/forte/users/nishida/outputs/25929-2.png,what color is the truck?,red,yes
/home/forte/users/nishida/outputs/25929-2.png,is the truck parked in front of the building?,yes,yes
/home/forte/users/nishida/outputs/25929-2.png,is the truck in front of or behind the building?,in front of,in front of
/home/forte/users/nishida/outputs/25929-3.png,what type of vehicle is this?,truck,man
/home/forte/users/nishida/outputs/25929-3.png,is this a building?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,what type of place is this?,building,outside space
/home/forte/users/nishida/outputs/25929-3.png,is the truck parked?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,is the truck red?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,what color is the truck?,red,yes
/home/forte/users/nishida/outputs/25929-3.png,is the truck parked in front of the building?,yes,yes
/home/forte/users/nishida/outputs/25929-3.png,is the truck in front of or behind the building?,in front of,in front of
/home/forte/users/nishida/outputs/25930-1.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-1.png,is this a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-1.png,are the men working on a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,what are the men doing?,working,yes
/home/forte/users/nishida/outputs/25930-1.png,are there two men?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,how many men are working on a motorcycle?,2,2
/home/forte/users/nishida/outputs/25930-1.png,is it raining?,yes,yes
/home/forte/users/nishida/outputs/25930-1.png,is it raining or snowing?,raining,yes
/home/forte/users/nishida/outputs/25930-2.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-2.png,is this a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-2.png,are the men working on a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,what are the men doing?,working,man
/home/forte/users/nishida/outputs/25930-2.png,are there two men?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,how many men are working on a motorcycle?,2,2
/home/forte/users/nishida/outputs/25930-2.png,is it raining?,yes,yes
/home/forte/users/nishida/outputs/25930-2.png,is it raining or snowing?,raining,yes
/home/forte/users/nishida/outputs/25930-3.png,who is working on a motorcycle?,men,man
/home/forte/users/nishida/outputs/25930-3.png,is this a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,what type of vehicle is this?,motorcycle,motorcycle
/home/forte/users/nishida/outputs/25930-3.png,are the men working on a motorcycle?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,what are the men doing?,working,man
/home/forte/users/nishida/outputs/25930-3.png,are there two men?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,how many men are working on a motorcycle?,2,2
/home/forte/users/nishida/outputs/25930-3.png,is it raining?,yes,yes
/home/forte/users/nishida/outputs/25930-3.png,is it raining or snowing?,raining,yes
/home/forte/users/nishida/outputs/25931-1.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-1.png,is there a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,what type of board is this?,snowboard,snowboard
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,what type of place is in the background?,mountains,residential
/home/forte/users/nishida/outputs/25931-1.png,is the person holding a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-1.png,are there mountains in the background or in the foreground?,background,background
/home/forte/users/nishida/outputs/25931-2.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-2.png,is there a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,what type of board is this?,snowboard,man
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,what type of place is in the background?,mountains,residential
/home/forte/users/nishida/outputs/25931-2.png,is the person holding a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-2.png,are there mountains in the background or in the foreground?,background,background
/home/forte/users/nishida/outputs/25931-3.png,who is holding a snowboard?,person,man
/home/forte/users/nishida/outputs/25931-3.png,is there a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,what type of board is this?,snowboard,skateboard
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,what type of place is in the background?,mountains,residential
/home/forte/users/nishida/outputs/25931-3.png,is the person holding a snowboard?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background?,yes,yes
/home/forte/users/nishida/outputs/25931-3.png,are there mountains in the background or in the foreground?,background,background
/home/forte/users/nishida/outputs/25932-1.png,who is throwing a frisbee?,child,man
/home/forte/users/nishida/outputs/25932-1.png,is there a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,what is the child throwing?,frisbee,frisbee
/home/forte/users/nishida/outputs/25932-1.png,is this a field?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,what type of place is this?,field,outside
/home/forte/users/nishida/outputs/25932-1.png,is the child throwing a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,what is the child doing?,throwing,someone
/home/forte/users/nishida/outputs/25932-1.png,is the child young?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-1.png,is the child in a field?,yes,yes
/home/forte/users/nishida/outputs/25932-1.png,is the child in a field or in a city?,in,man
/home/forte/users/nishida/outputs/25932-2.png,who is throwing a frisbee?,child,man
/home/forte/users/nishida/outputs/25932-2.png,is there a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,what is the child throwing?,frisbee,yes
/home/forte/users/nishida/outputs/25932-2.png,is this a field?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,what type of place is this?,field,outside
/home/forte/users/nishida/outputs/25932-2.png,is the child throwing a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,what is the child doing?,throwing,man
/home/forte/users/nishida/outputs/25932-2.png,is the child young?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-2.png,is the child in a field?,yes,yes
/home/forte/users/nishida/outputs/25932-2.png,is the child in a field or in a city?,in,man
/home/forte/users/nishida/outputs/25932-3.png,who is throwing a frisbee?,child,man
/home/forte/users/nishida/outputs/25932-3.png,is there a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,what is the child throwing?,frisbee,yes
/home/forte/users/nishida/outputs/25932-3.png,is this a field?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,what type of place is this?,field,outside
/home/forte/users/nishida/outputs/25932-3.png,is the child throwing a frisbee?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,what is the child doing?,throwing,someone
/home/forte/users/nishida/outputs/25932-3.png,is the child young?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,is the child young or old?,young,young
/home/forte/users/nishida/outputs/25932-3.png,is the child in a field?,yes,yes
/home/forte/users/nishida/outputs/25932-3.png,is the child in a field or in a city?,in,man
/home/forte/users/nishida/outputs/25933-1.png,what type of appliance is this?,microwave,kitchen sink
/home/forte/users/nishida/outputs/25933-1.png,are there kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-1.png,what type of furniture is this?,kitchen cupboards,kitchen
/home/forte/users/nishida/outputs/25933-1.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-1.png,is the microwave next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-1.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,on top of
/home/forte/users/nishida/outputs/25933-2.png,what type of appliance is this?,microwave,stainless steel
/home/forte/users/nishida/outputs/25933-2.png,are there kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-2.png,what type of furniture is this?,kitchen cupboards,kitchen
/home/forte/users/nishida/outputs/25933-2.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-2.png,is the microwave next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-2.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,on top of
/home/forte/users/nishida/outputs/25933-3.png,what type of appliance is this?,microwave,stainless steel
/home/forte/users/nishida/outputs/25933-3.png,are there kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-3.png,what type of furniture is this?,kitchen cupboards,kitchen
/home/forte/users/nishida/outputs/25933-3.png,is the microwave sitting next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-3.png,is the microwave next to and underneath the kitchen cupboards?,yes,yes
/home/forte/users/nishida/outputs/25933-3.png,is the microwave next to and underneath or on top of the kitchen cupboards?,next to and underneath,on top of
/home/forte/users/nishida/outputs/25934-1.png,what type of place is this?,bathroom,bathroom
/home/forte/users/nishida/outputs/25934-1.png,is there a sink?,yes,yes
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,sink,toilet
/home/forte/users/nishida/outputs/25934-1.png,is there a standup shower?,yes,yes
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,standup shower,toilet
/home/forte/users/nishida/outputs/25934-1.png,is there a toilet?,yes,yes
/home/forte/users/nishida/outputs/25934-1.png,what type of appliance is this?,toilet,toilet
/home/forte/users/nishida/outputs/25934-2.png,what type of place is this?,bathroom,bathroom
/home/forte/users/nishida/outputs/25934-2.png,is there a sink?,yes,yes
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,sink,toilet
/home/forte/users/nishida/outputs/25934-2.png,is there a standup shower?,yes,yes
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,standup shower,toilet
/home/forte/users/nishida/outputs/25934-2.png,is there a toilet?,yes,yes
/home/forte/users/nishida/outputs/25934-2.png,what type of appliance is this?,toilet,toilet
/home/forte/users/nishida/outputs/25934-3.png,what type of place is this?,bathroom,bathroom
/home/forte/users/nishida/outputs/25934-3.png,is there a sink?,yes,yes
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,sink,toilet
/home/forte/users/nishida/outputs/25934-3.png,is there a standup shower?,yes,yes
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,standup shower,toilet
/home/forte/users/nishida/outputs/25934-3.png,is there a toilet?,yes,yes
/home/forte/users/nishida/outputs/25934-3.png,what type of appliance is this?,toilet,toilet
/home/forte/users/nishida/outputs/25935-1.png,what type of vehicle is this?,dump truck,man
/home/forte/users/nishida/outputs/25935-1.png,is this a road?,yes,yes
/home/forte/users/nishida/outputs/25935-1.png,what type of place is this?,road,residential
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked?,yes,yes
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck red?,yes,yes
/home/forte/users/nishida/outputs/25935-1.png,what color is the dump truck?,red,man
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked on the side of the road?,yes,yes
/home/forte/users/nishida/outputs/25935-1.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25935-2.png,what type of vehicle is this?,dump truck,man
/home/forte/users/nishida/outputs/25935-2.png,is this a road?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,what type of place is this?,road,outside
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck red?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,what color is the dump truck?,red,man
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked on the side of the road?,yes,yes
/home/forte/users/nishida/outputs/25935-2.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25935-3.png,what type of vehicle is this?,dump truck,man
/home/forte/users/nishida/outputs/25935-3.png,is this a road?,yes,yes
/home/forte/users/nishida/outputs/25935-3.png,what type of place is this?,road,outside
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked?,yes,yes
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck red?,yes,yes
/home/forte/users/nishida/outputs/25935-3.png,what color is the dump truck?,red,man
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked on the side of the road?,yes,yes
/home/forte/users/nishida/outputs/25935-3.png,is the dump truck parked on the side or in the middle of the road?,side,side
/home/forte/users/nishida/outputs/25936-1.png,who is going down a stair handrail?,skateboarder,man
/home/forte/users/nishida/outputs/25936-1.png,is there a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-1.png,what is the skateboarder going down?,stair handrail,yes
/home/forte/users/nishida/outputs/25936-1.png,are there people watching?,yes,yes
/home/forte/users/nishida/outputs/25936-1.png,is the skateboarder going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-1.png,what is the skateboarder doing?,going down,man
/home/forte/users/nishida/outputs/25936-1.png,are there people watching while the skateboarder is going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,who is going down a stair handrail?,skateboarder,man
/home/forte/users/nishida/outputs/25936-2.png,is there a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,what is the skateboarder going down?,stair handrail,yes
/home/forte/users/nishida/outputs/25936-2.png,are there people watching?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,is the skateboarder going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-2.png,what is the skateboarder doing?,going down,yes
/home/forte/users/nishida/outputs/25936-2.png,are there people watching while the skateboarder is going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,who is going down a stair handrail?,skateboarder,man
/home/forte/users/nishida/outputs/25936-3.png,is there a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,what is the skateboarder going down?,stair handrail,man
/home/forte/users/nishida/outputs/25936-3.png,are there people watching?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,is the skateboarder going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25936-3.png,what is the skateboarder doing?,going down,man
/home/forte/users/nishida/outputs/25936-3.png,are there people watching while the skateboarder is going down a stair handrail?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,what type of object is this?,clock,outside space
/home/forte/users/nishida/outputs/25937-1.png,is this the Chicago Board of Trade building?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,what type of place is this?,Chicago Board of Trade building,outside space
/home/forte/users/nishida/outputs/25937-1.png,is the clock decorating the Chicago Board of Trade building?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,is the clock large?,yes,yes
/home/forte/users/nishida/outputs/25937-1.png,is the clock large or small?,large,large
